node_id,sequence_md5,identifier,identifier_all,accession,accession_all,pazy_id,component_id,size_rank,sequence_length,enzyme_name,organism,v1_component,cath
m0419,e33e8b6636c423c0a7bb6aea68306978,320,320,A0A7W0NYQ1,A0A7W0NYQ1,372,C010,2,292,Nyl72,Acidimicrobiia bacterium,,
m0069,27b40925ec9dab01a97010da9157f232,321,321,MSS57807,MSS57807,373,C010,2,319,Nyl73,Stecheria intestinalis,,
m0335,b7a63a9cee46bcf4fbdf5b30b67b812f,322,322,A0A7X7N2B0,A0A7X7N2B0,374,C010,2,364,Nyl74,Coriobacteriaceae bacterium,,
m0470,faf6984f2f1464301a6db7313145d9f3,323,323,WP_014810472.1,WP_014810472.1,375,C010,2,334,Nyl82,Desulfomonile tiedjei,,
m0332,b60f5228c9d11de0576f0da3088e22d6,324,324,XP_005707592.1,XP_005707592.1,376,C010,2,361,Nyl83,Galdieria sulphuraria,,
m0216,760d48b991f3789858295120e590915c,325,325,WP_010949597.1,WP_010949597.1,377,C010,2,347,Nyl84,Mycobacterium avium subsp. paratuberculosis,,
m0129,4862c74fdcd52e6437a16fe8f493fc97,326,326,R5FI29,R5FI29,378,C010,2,302,Nyl85,Faecalibacterium sp. CAG:1138,,
m0100,39f5ef8b2abbe007e623b9ceb5a0c815,327,327,U7UHN3,U7UHN3,379,C010,2,313,Nyl87,Peptoniphilus sp. BV3C26,,
m0095,34845c057c0fc493b1f6938327b2a52a,328,328,WP_170196788.1,WP_170196788.1,380,C010,2,376,Nyl93,Gordonia asplenii,,
m0258,8a27f08047aeded2e90bf33e519d6d59,458,458,A0A840P940,A0A840P940,,C010,2,332,Tt-NylC,Thermocatellispora tengchongensis,9,3.60.70.12
m0306,a79509a510d90a50f6702955b1ad3b49,43,43,AAA25908.1;NYLA_PSES8,AAA25908.1;NYLA_PSES8,54,C008,3,493,NylA;P-nylA,Pseudomonas sp. NK87;Pseudomonas sp. strain NK87,10,3.90.1300.10
m0220,77bca54fb186cc66d3f509d6fb835b65,44,44,WP_012476897.1;NYLA_FLASK;3A2P,WP_012476897.1;NYLA_FLASK;3A2P,59,C008,3,493,NylA,Paenarthrobacter ureafaciens;Paenarthrobacter ureafaciens K172,10,3.90.1300.10
m0029,0dd151000d71720a7a8996bf7fb3acbf,49,49,P80008.1,P80008.1,64,C008,3,28,Arylacylamidase,Nocardia globerula,,
m0404,d91b645ebea282e1c771123a7abe685f,50,50,WP_011209364.1;Q5YVW2,WP_011209364.1;Q5YVW2,65,C008,3,479,aryl acylamidase;Arylacylamidase,Nocardia farcinica;Nocardia farcinica IFM10512,10,3.90.1300.10
m0134,4ae54f06384b9660b40e76e9a902f585,121,121,OP972509;WBR49956,OP972509;WBR49956,155,C008,3,438,UMG-SP-1,Environmental sample;Metagenome,10,3.90.1300.10
m0012,06d89e9f595b7abc6f662a4ea5fc3f77,122,122,OP972510;WBR49957,OP972510;WBR49957,156,C008,3,439,UMG-SP-2,Environmental sample;Metagenome,10,3.90.1300.10
m0424,e517914dc89db0a2eedf86b6f66bf60c,123,123,OP972511;WBR49958,OP972511;WBR49958,157,C008,3,439,UMG-SP-3,Environmental sample;Metagenome,10,3.90.1300.10
m0167,5c06f1259bc12791a4627d9b18c94185,124,124,AGT90042.1,AGT90042.1,159,C008,3,483,CCM2595;Amidase,Rhodococcus erythropolis,10,3.90.1300.10
m0174,6139d7ee947801e1ffa5c9345c785900,125,125,AAK11724.1;AY026386;Q8KRD8,AAK11724.1;AY026386;Q8KRD8,160,C008,3,525,PURase;Amidase,Rhodococcus erythropolis;Rhodococcus erythropolis MP50,10,3.90.1300.10
m0351,c05531f7c89f4efafc1f2537c89ad129,126,126,ARF18137.1,ARF18137.1,161,C008,3,472,PURase;Amidase,Sporosarcina ureae;Sporosarcina ureae P17a,10,3.90.1300.10
m0022,0c554c0dd255de614d248db3118d89da,127,127,AAK28498.1;Q9AHE8,AAK28498.1;Q9AHE8,162,C008,3,517,AmdA,Agrobacterium tumefaciens;Agrobacterium tumefaciens d3,10,3.90.1300.10
m0420,e422c7b9aabe1a23f75d15bd35cf71a6,130,130,BBP47208.1;BBP47208;XP_036664376,BBP47208.1;BBP47208;XP_036664376,166,C008,3,551,CPUTNase,Candida parapsilosis;Candida parapsilosis NBRC 708,10,3.90.1300.10
m0246,848290309a9cbec4776951ce54a69af3,159,159,WZH92451.1,WZH92451.1,208,C008,3,479,aryl acylamidase,Nocardia farcinica,,
m0379,ccec191e60e12d1782682af2211d9640,168,168,WP_185053500,WP_185053500,217,C008,3,471,TtA,Thermocatellispora tengchongensis,10,3.90.1300.10
m0280,972624f6791ef0c42c0591d2122951f9,171,171,,,220,C008,3,489,GatA,,,
m0357,c21fdb598a3887e2e8a5af55068ffec4,172,172,BAI44731;C9K4Z3,BAI44731;C9K4Z3,221,C008,3,479,OoH,Rhodococcus sp. Oct1,10,3.90.1300.10
m0011,06838ea54893acb0dae64a94f5fe912a,173,173,,,222,C008,3,471,ReU,,,
m0070,287dd238ca5f47fa0362cba5d21edbc6,203,203,,,255,C008,3,491,GatA250,,,
m0305,a6c3596d69125ab458261514e4f2d0ce,436,436,,,491,C008,3,482,pQR3139,,,
m0316,ad715d0e7253b705ad67dbe9a037f418,437,437,,,492,C008,3,496,pQR3141,,,
m0261,8b71424d34732e291dc5137e65650b20,438,438,,,493,C008,3,478,pQR3144,,,
m0033,1090fc7df5cb6e4866fd00779c1d8e28,450,450,ANG60415;ANG60415.1;A0A173DW34,ANG60415;ANG60415.1;A0A173DW34,234;158,C008,3,472,GatA;Urethanase,Lysinibacillus fusiformis;Lysinibacillus fusiformis SCO2,10,3.90.1300.10
m0234,815c8cb8347c7ae5a0b5f9f5e645b5db,456,456,Q12559,Q12559,,C008,3,545,PURase,Aspergillus oryzae,10,3.90.1300.10
m0092,336f0649eca9651f90fe2d208cd29559,462,462,,,,C008,3,485,GatA-like,Parvibaculum sp.,10,3.90.1300.10
m0180,643cdc8e6bf40238fb4a3568cc8eb4f8,464,464,,,,C008,3,472,ReU-like,Rhodococcus equi TB-60,10,3.90.1300.10
m0393,d46d1c755303a13d2a19d9393a49d2f7,35,35,AAA33335.1;P00590;1AGY,AAA33335.1;P00590;1AGY,43,C006,4,230,FsC,Fusarium solani,2,3.40.50.1820
m0415,e0b91bc8063c1c7e94e918fcfd8cf2bc,36,36,A0A075B5G4;4OYL,A0A075B5G4;4OYL,44,C006,4,194,HiC,Mycothermus thermophilus;Humicola insolens,2,3.40.50.1820
m0467,f7e864f6573eccaba6017448237af700,72,72,XP_001817153.1;P52956,XP_001817153.1;P52956,94,C006,4,213,CutL1,Aspergillus oryzae;Aspergillus oryzae ATCC42149,2,3.40.50.1820
m0380,cd3efa9108622a39c229634066ce0292,73,73,BAC67242.1;AB102945.1;Q874E;Q874E9,BAC67242.1;AB102945.1;Q874E;Q874E9,95,C006,4,239,S-2;CLE;cutinase;Cutinase,Cryptococcus sp. S-2;Cryptococcus sp.,2,3.40.50.1820
m0146,4e42b62ac9f3158a2a5a2b35e117d950,74,74,BAT32793.1;A0A0P0ZE81,BAT32793.1;A0A0P0ZE81,96,C006,4,239,GB-1;CLE;CfCLE,Saitozyma flava;Cryptococcus flavus,2,3.40.50.1820
m0437,ea7a24d47eff2487f1491b3ad67cce64,75,75,BAN42606.1;A0A060N5H2,BAN42606.1;A0A060N5H2,97,C006,4,226,CmCut,Filobasidium magnum;Cryptococcus magnus,2,3.40.50.1820
m0084,2faa60f73ded9c502787ece47fca13f7,76,76,BAN51852.1;A0A060N399,BAN51852.1;A0A060N399,98,C006,4,227,PLAse;PCLE,Paraphoma sp. B47-9,2,3.40.50.1820
m0093,339540f3809d8ac98ee633f1da7247e9,77,77,XP_014659518.1;AB739034;S6BC01,XP_014659518.1;AB739034;S6BC01,99,C006,4,224,PaE;PaCLE1,Moesziomyces antarcticus;Pseudozyma (Candida) antarctica,2,3.40.50.1820
m0300,a2dfe48912d34dabd9ec983f2380b945,137,137,QEX94755.1;A0A5P3LVN0,QEX94755.1;A0A5P3LVN0,177,C006,4,186,Sub1,Streptomyces scabiei,2,3.40.50.1820
m0295,a0550530145e06d4170e283fb389aa62,141,141,EXK81749;X0BTD8;5AJH,EXK81749;X0BTD8;5AJH,182,C006,4,230,FoCut5a,Fusarium oxysporum,2,3.40.50.1820
m0326,b316862d7118e4358cbe8bf6be6de118,142,142,ESK97883.1;ESK97883;V2XFA5,ESK97883.1;ESK97883;V2XFA5,183,C006,4,203,MRCUT1,Moniliophthora roreri,2,3.40.50.1820
m0406,dab2da810add966a777bb8c243da293b,153,153,Q99174,Q99174,199,C006,4,230,FSC,Fusarium solani,2,3.40.50.1820
m0030,0e841a3c1f59a0cfd7b1ac47b6e7b1bd,180,180,WKA69984.1,WKA69984.1,229,C006,4,221,CpCut1-like;CpCut1,Cladosporium sp.;Cladosporium sp. P7,2,3.40.50.1820
m0240,82b7c2b8fe6536c3c95f6f083c3a4609,181,181,,,230,C006,4,228,TaC,,,
m0006,02048bc3dc3b8c853e51fcc55038f6ac,182,182,KAH7127633;A0A9P9DYB3,KAH7127633;A0A9P9DYB3,231,C006,4,237,DmC,Dactylonectria macrodidyma,2,3.40.50.1820
m0062,228bd6d0bd6e93a1b69422e21d51b913,183,183,,,232,C006,4,231,RtC,,,
m0239,82b7aa41d984234dbb69f23c5dfebbb9,184,184,XAQ58225,XAQ58225,233,C006,4,222,BaCut1-like;BaCut1,Blastobotrys sp. G-9,2,3.40.50.1820
m0066,255e2b78ca9f54fe397d3917c1c6cae9,445,445,BCL64964.1;UNZ22463.1;A0A7I8E2Z4,BCL64964.1;UNZ22463.1;A0A7I8E2Z4,116;170,C006,4,216,PBATHRF;pbath;Rcut;PBATh;OL660765;RCut,Rhodococcoides fascians;Rhodococcus sp. (in: high G+C Gram-positive bacteria);Rhodococcus fascians NKCM2511;Rhodococcus sp.,2,3.40.50.1820
m0337,b8d2efe3a6d76dcf58f691a374d528ed,29,29,ADH43200.1;D7R6G8,ADH43200.1;D7R6G8,36,C004,5,489,BsEstB,Bacillus subtilis;Bacillus subtilis 4P3-11,23,3.40.50.1820
m0422,e49911a7e5738e9056e9fb9c5a9aa7ae,37,37,BAA76305.1;Q9WX47,BAA76305.1;Q9WX47,46,C004,5,548,PudA,Delftia acidovorans;Comamonas acidovorans TB-35,23,3.40.50.1820
m0412,de7fd3cae353ad8fabd922f83140376c,67,67,AKJ87216;A0A0G3FJ39,AKJ87216;A0A0G3FJ39,87,C004,5,322,GEN0105,Environmental metagenome;Metagenome,23,3.40.50.1820
m0244,83bbf155ce587843c5c2b69af972c135,103,103,YNPsite06_CeleraDRAFT_263770,YNPsite06_CeleraDRAFT_263770,132,C004,5,310,101;Enzyme 101 like,Metagenome,,
m0133,4a8a820285b21e37bfae31e65489a8ab,104,104,YNP6_02150;A0AA96WDD6,YNP6_02150;A0AA96WDD6,133,C004,5,305,102;Enzyme 102 like,Metagenome,,
m0159,572db808330016b2e517a2e6db0d8477,145,145,UNZ81746.1;UNZ81746,UNZ81746.1;UNZ81746,186,C004,5,314,IS10,Chloroflexi bacterium enrichment culture;Chloroflexi bacterium,23,3.40.50.1820
m0178,63f3bcdf9d4e41b30836917c8f069d43,147,147,UNZ81748.1;UNZ81748,UNZ81748.1;UNZ81748,188,C004,5,318,IS12,Chloroflexi bacterium enrichment culture;Chloroflexi bacterium,23,3.40.50.1820
m0479,fe1766a388c03c1e83be5dd8c749ba4b,158,158,WP_015255658;L0EF70,WP_015255658;L0EF70,207,C004,5,508,Tcca,Thermobacillus composti;Thermobacillus composti KWC4,23,3.40.50.1820
m0263,8f7ceab2fc48801f9eff4ec96dd6b2b3,163,163,WP_041847557;WP_041847557.1;A0A0D0F5A6,WP_041847557;WP_041847557.1;A0A0D0F5A6,212,C004,5,491,Est18_23,Caldibacillus thermoamylovorans,23,3.40.50.1820
m0338,b9431762171b80707139661059a4d5f3,167,167,SIP63154.1;A0A2I2K6T5,SIP63154.1;A0A2I2K6T5,216,C004,5,295,CE_Ubrb,Metagenome-derived,23,3.40.50.1820
m0465,f768e32a79d0b17b006886911c31b36d,189,189,WID88783;WID88783.1,WID88783;WID88783.1,240,C004,5,462,Dkca1,Dietzia kunjamensis,23,3.40.50.1820
m0176,61d801881a590b1495fd2352c700c042,429,429,WDT94064,WDT94064,484,C004,5,352,TA21,Thermoleophilum album,,
m0318,ae6cbacf6d3d769dff0a3b8f7cedca64,444,444,CAA34684,CAA34684,499,C004,5,538,CRL,Diutina rugosa,,
m0455,f0ef5b5426c1171b0f229df593d4d810,459,459,P20261,P20261,,C004,5,549,Lip1;Lip5,Diutina (Candida) rugosa,23,3.40.50.1820
m0410,de5188fe17cc9552eecfc6b69179e19d,472,472,ALS54749.1,ALS54749.1,117,C004,5,520,Chath_Est1,Clostridium hathewayi DSM-13479;Hungatella hathewayi,23,3.40.50.1820
m0275,95d1e9d1e5c89ada66637cb1f2c7e05e,99,99,WP_189902969.1;MT664881;A0A975YYT9,WP_189902969.1;MT664881;A0A975YYT9,127,C032,6,410,Lcp1,Streptomyces sp. AC04842,16,NA
m0187,67b4409cf7dfe74bbb08798733600bfc,100,100,WP_254586337.1;MT664882;A0A975YYR5,WP_254586337.1;MT664882;A0A975YYR5,128,C032,6,407,Lcp2,Streptomyces sp. AC04842,16,NA
m0151,51637a74ae9efe92560e94b5e2bc6178,101,101,UFE15760.1,UFE15760.1,129,C032,6,410,Lcp1,Microtetraspora sp. AC03309,,
m0436,e9d33ca1cec72c417998b92e1bde3263,102,102,UFE15761.1,UFE15761.1,130,C032,6,409,Lcp2,Microtetraspora sp. AC03309,,
m0052,198d14bb37149debc526a3f90e777956,148,148,WP_006368739.1;H6N162,WP_006368739.1;H6N162,191,C032,6,407,Lcp1VH2,Gordonia polyisoprenivorans,16,NA
m0106,3d98c4ffc15561968b8fbb11d2ed071a,149,149,AFA76036.1;H6N4Z1,AFA76036.1;H6N4Z1,192,C032,6,388,Lcp2VH2,Gordonia polyisoprenivorans,16,NA
m0007,024678fb7e5f5a204647fd2d1e393aab,455,455,Q3L8N0;501l;AAR25849.1,Q3L8N0;501l;AAR25849.1,123,C032,6,407,LCP_STRK3,Streptomyces sp. K30,16,NA
m0087,316e87e4b339708fb285d715f460c8d2,477,477,UFE15762.1,UFE15762.1,,C032,6,406,lcp1,,,
m0042,14c85d0adef7eb6df5a6ed35c4a73ba8,478,478,UFE15763.1,UFE15763.1,,C032,6,402,lcp2,,,
m0353,c08f82b42046b09e9b8187331726a4f0,479,479,UFE15764.1,UFE15764.1,,C032,6,399,lcp3,,,
m0124,462d8720dba9f954496a198bf18ce71c,51,51,WP_378272130.1,WP_378272130.1,66,C011,7,386,serineprotease,Actinomadura keratinilytica,,
m0153,5353a76b2d62b148881304e276a3a0e0,58,58,P29600,P29600,76,C011,7,269,Subtilisin;Savinase;Subtilisin Savinase,Lederbergia lenta;Lederbergia (Bacillus) lentus,21,3.40.50.1820
m0359,c2dc98ad498bf96179a52733ac69516e,59,59,P29599,P29599,77,C011,7,269,Subtilisin BL,Lederbergia lenta;Lederbergia (Bacillus) lentus,21,3.40.50.1820
m0362,c481f69d5a5519d8ed15b1c1254b764d,60,60,CAB56500,CAB56500,79,C011,7,379,Subtilisin SubC,Bacillus licheniformis,,
m0019,0ac767e72406f2fc0cf50fd9008e6f16,61,61,ATG80622.1;A0A291HVH1,ATG80622.1;A0A291HVH1,81,C011,7,385,LP175,Laceyella sacchari,21,3.40.50.1820
m0104,3ccbadd7e660120a138f6df238b1b9ae,71,71,CAA32820.1;P06873;5KXVA,CAA32820.1;P06873;5KXVA,93,C011,7,384,Proteinase K,Parengyodontium album,21,3.40.50.1820
m0127,476b1b64d6172e51befe003e4e5d70cb,202,202,BAU20375,BAU20375,254,C011,7,386,PAM,Actinomadura keratinilytica,,
m0355,c119a9b5c297563dbef710cd0dfbaa94,468,468,P00780,P00780,,C011,7,379,Subtilisin;subC,Lederbergia (Bacillus) licheniformis,21,3.40.50.1820
m0279,970357e6455a991c27de46edeee96a39,68,68,BAF57210.1;AB302136;A4UZ10,BAF57210.1;AB302136;A4UZ10,88,C021,8,431,PlaM4 depolymerase;PlaM4,PLA disk compost metagenome;Metagenome,25,3.40.50.1820
m0302,a436d17bdfc2c17a51007a01c569dc7a,92,92,EIW29778.1;I9L7C1,EIW29778.1;I9L7C1,119,C021,8,402,PFL1,Pelosinus fermentans;Pelosinus fermentans DSM-17108,25,3.40.50.1820
m0456,f21de0ea2dcb603946ac9638d3076b59,93,93,AKZ20828.1;5AH1,AKZ20828.1;5AH1,120,C021,8,452,Cbotu_EstA,Clostridium botulinum;Clostridium botulinum ATCC3502,25,3.40.50.1820
m0303,a4cafac901140b6b19f1c384d078b5d5,94,94,AKZ20829.1,AKZ20829.1,121,C021,8,400,Cbotu_EstB,Clostridium botulinum;Clostridium botulinum ATCC3502,25,3.40.50.1820
m0233,7f7526ac0c7c4c8440ba6812322c88d5,160,160,WP_108898452;WP_108898452.1,WP_108898452;WP_108898452.1,209,C021,8,417,Lip4_120,Caldibacillus thermoamylovorans,25,3.40.50.1820
m0005,01d9529bef2a8dc5220ebb00fe475a02,433,433,,,488,C021,8,417,JW45_1534,,,
m0348,bfc457646ef92b3c1ed060f134602fba,474,474,A4UZ11,A4UZ11,,C021,8,419,PlaM5 depolymerase,Metagenome,25,3.40.50.1820
m0405,da74b7409b4c0618cc66c7787e557585,38,38,AAD22743.1;Q9X3C0,AAD22743.1;Q9X3C0,47,C007,9,617,PueA;LipasePueA,Pseudomonas chlororaphis;Pseudomonas chloroaphis,4,3.40.50.1820
m0350,c02edb9924a7f5bcd356a4cb811dd674,39,39,AAF01331.1;Q9R9H2,AAF01331.1;Q9R9H2,48,C007,9,567,PueB;LipasePueB,Pseudomonas chlororaphis;Pseudomonas chloroaphis,4,3.40.50.1820
m0171,5fa3e19ca90991487c80ed55e34da806,40,40,AAF66684.1;Q9LAB9,AAF66684.1;Q9LAB9,49,C007,9,451,PulA;EsterasePulA,Pseudomonas fluorescens,4,3.40.50.1820
m0027,0d26a77d2ffda03e4582e295927066c6,41,41,WP_011061486.1;AAY92471.1;Q4KBS6,WP_011061486.1;AAY92471.1;Q4KBS6,50,C007,9,617,PueA,Pseudomonas protegens;Pseudomonas protegens strain Pf-5,4,3.40.50.1820
m0376,cb8ee61f26429b3ce6a175e6f02222ef,42,42,WP_011061489.1;AAY92474.2;Q4KBS3,WP_011061489.1;AAY92474.2;Q4KBS3,51,C007,9,561,PueB,Pseudomonas protegens;Pseudomonas protegens strain Pf-5,4,3.40.50.1820
m0378,cbe6e6c036ad8643698609d6a197ff5d,55,55,BAC67195.1;Q83VDO,BAC67195.1;Q83VDO,71,C014,10,201,PLaA,Paenibacillus amylolyticus;Paenibacillus amylolyticus TB13,26,3.40.50.1820
m0037,11448cbf80389c1a758d8dfcba90907c,95,95,BAV72205.1;A0A1E1FNX8,BAV72205.1;A0A1E1FNX8,122,C014,10,215,PBATHBp,Bacillus pumilus,26,3.40.50.1820
m0010,067e281972e92f24fb345ef6c8870caa,185,185,APJ12152;APJ12152.1,APJ12152;APJ12152.1,235,C014,10,215,LipMRD9,Bacillus safensis,26,3.40.50.1820
m0168,5c6047089b459f01b0f48bd717dcdfc0,201,201,WAT79796.1,WAT79796.1,253,C014,10,213,TGL,Bacillus safensis,,
m0071,2907a9f9131390b753aa9953740df710,432,432,,,487,C014,10,204,JW44_1708,,,
m0068,263b6d9cf1f73ddee6c8d0410fdaf229,78,78,WP_011614907.1;Q0KCI0,WP_011614907.1;Q0KCI0,100,C024,11,419,PhaZ1,Cupriavidus necator;Cuprivadus necator ATC17699,3,3.40.50.1820
m0260,8b6e9ddd1da10e1d0d3c47e2aeaaba85,79,79,WP_010813770.1;Q0K7T2,WP_010813770.1;Q0K7T2,101,C024,11,404,PhaZ2,Cupriavidus necator;Cuprivadus necator ATC17699,3,3.40.50.1820
m0461,f3019f8a82e15ef9ac9ed61f6a611c97,80,80,WP_011616504.1;Q0K4D5,WP_011616504.1;Q0K4D5,102,C024,11,412,PhaZ3,Cupriavidus necator;Cuprivadus necator ATC17699,3,3.40.50.1820
m0116,426c9c3680fe7091b7e6f1c7a0f7e7d3,81,81,AAP85930.1;Q7WXF6,AAP85930.1;Q7WXF6,103,C024,11,245,PhaZ4,Cupriavidus necator;Cuprivadus necator ATC17699,3,3.40.50.1820
m0090,32320ea9636947aaaa29de601c9a9fa4,82,82,WP_011616952.1;Q0K2G9,WP_011616952.1;Q0K2G9,104,C024,11,407,PhaZ5,Cupriavidus necator;Cuprivadus necator ATC17699,3,3.40.50.1820
m0032,0ff17ebdb173018728d2219bcd5f4e38,86,86,AAA21974.1,AAA21974.1,109,C028,12,488,PhaZAfa,Alcaligenes faecalis,,
m0172,6012a802711a9bb008ee0895a518a5a0,88,88,AAA65705.1;Q51871,AAA65705.1;Q51871,111,C028,12,433,PhaZ5,Paucimonas lemoignei,30,3.40.50.1820
m0389,d39f4e4eb5bc5b5de87a6807337446ec,91,91,BAG32152.1;B2NHN2;2D81,BAG32152.1;B2NHN2;2D81,115,C028,12,339,PHAase;PHB depolymerase,Talaromyces funiculosus,27,3.40.50.1820
m0175,61a4ab03c350b74dc8e27682811b973f,457,457,P94146,P94146,,C028,12,635,PhaZAfa,Alcaligenes faecalis,30,3.40.50.1820
m0438,eaea73ed1586531b0f860ec8e714f64e,480,480,BAA19791.1,BAA19791.1,,C028,12,494,PhaZcac,,,
m0107,3daf95d51a344e67e10dd0832d970bba,52,52,WP_037320891.1,WP_037320891.1,68,C012,13,245,PLAase I,Amycolatopsis orientalis,,
m0352,c07da837b710b266f98b045916b5543a,53,53,ABY53108.1;B0FLR6,ABY53108.1;B0FLR6,69,C012,13,241,PLase2;PLAase II,Amycolatopsis orientalis;Amycolatopsis (Nocardia) orientalis,11,2.40.10.10
m0476,fceeefb59ad5e778ca5e914e61d0c945,199,199,P00761.1,P00761.1,251,C012,13,231,Trypsin,Sus scrofa,,
m0047,167f1e4e4481dfb27bd087d9b3902929,469,469,Q75UA4,Q75UA4,,C012,13,238,PLAase,Amycolatopsis (Nocardia) sp. strain K104-1,11,2.40.10.10
m0183,6501b0257cf940e7d8aa9266fd92aaa1,129,129,ACY56506.1;GU116480;E3SVS0,ACY56506.1;GU116480;E3SVS0,165,C034,14,283,PURase;Amidase,Microbacterium hydrocarbonoxydans,22,3.40.50.1820
m0072,2952634441666dbdb22a48ce9cde12c5,161,161,WP_034768559.1;CEE00769.1;A0A090KQ36,WP_034768559.1;CEE00769.1;A0A090KQ36,210,C034,14,266,Est8_89,Caldibacillus thermoamylovorans,22,3.40.50.1820
m0230,7d43cc8143961b92bacba0d218fe7818,430,430,WDT94443,WDT94443,485,C034,14,321,TA26,Thermoleophilum album,,
m0250,85933cc8711bcbd2db56860adfb2fd54,461,461,"Chen, 2024;G0EX11","Chen, 2024;G0EX11",,C034,14,276,phaZ-like,Cuprivadus necator ATC17699,22,3.40.50.1820
m0249,84ba28218df106867af936d87aba63b4,96,96,AAP41848.1;Q7X0P3;4B2N,AAP41848.1;Q7X0P3;4B2N,124,C031,15,678,RoxA,Steroidobacter cummioxidans;Steroidobacter cummioxidans 35Y,15,NA
m0291,9c7dbb673a1f18286b846d8354918b3d,97,97,AQV11968.1;A0A1S6Q8F9,AQV11968.1;A0A1S6Q8F9,125,C031,15,681,RoxB,Steroidobacter cummioxidans;Steroidobacter cummioxidans 35Y,15,NA
m0014,073907a632be32c5b92c8381c4de0c90,98,98,WP_085748997.1;LC073705;A0A0M4UPQ3,WP_085748997.1;LC073705;A0A0M4UPQ3,126,C031,15,679,LatA,Piscinibacter gummiphilus;R. gummiphilus NS21,15,NA
m0136,4b50fcb2d78d50a7f5693abba7e356b1,12,12,WP_003460012.1;W6R2Y2,WP_003460012.1;W6R2Y2,12,C002,16,201,lip1;Mors1;PpEst,Ectopseudomonas oleovorans,17,TBDX
m0150,512b62a8993ab9e45d25bcdfa650b798,439,439,7C2A_A,7C2A_A,494,C002,16,191,E4,Altericroceibacterium indicum,,
m0444,ec89fcce3f831d4efa72c84c4ac889ee,45,45,CAA24927.1;NYLB_FLASK;2ZLY,CAA24927.1;NYLB_FLASK;2ZLY,60,C009,17,392,NylB,Paenarthrobacter ureafaciens;Paenarthrobacter ureafaciens K172,42,3.40.710.10
m0428,e58fe1dc5273be59865137941bcdaa35,427,427,CAA26616.1,CAA26616.1,482,C009,17,392,NylB',Paenarthrobacter ureafaciens,,
m0050,18de7a550936804f8be57fdf26a8e0e3,54,54,ABY67151.1,ABY67151.1,70,C013,18,176,PLAase III,Amycolatopsis orientalis,,
m0184,659a58dc5abc0fd64c7c7e596bb56dd4,470,470,B0FY08,B0FY08,,C013,18,364,PLase3,Amycolatopsis (Nocardia) orientalis,12,2.40.10.10
m0315,ab6b2d53513cc127c20db4ff15e7a322,56,56,WP_011589723.1;Q0VLQ1,WP_011589723.1;Q0VLQ1,74,C015,19,305,"ABO2449, esterase;ABO2449",Alcanivorax borkumensis,32,3.40.50.1820
m0154,546363f6f7e62663a681aa0546a7c08c,431,431,WDT94189,WDT94189,486,C015,19,296,TA29,Thermoleophilum album,,
m0025,0ce515d8f0c2a6b72722a127e726b8d7,69,69,BAF57212.1;AB302138;A4UZ12,BAF57212.1;AB302138;A4UZ12,90,C022,20,283,PlaM7 depolymerase;PlaM7,PLA disk compost metagenome;Metagenome,5,3.40.50.1820
m0219,77b3eb7d458379633a6175152729a2e8,460,460,A4UZ13,A4UZ13,,C022,20,283,PlaM8 depolymerase,Metagenome,5,3.40.50.1820
m0135,4b02a9379189f4f3f4a6d2b07ad427c9,83,83,WP_010811062.1;Q0JZG9,WP_010811062.1;Q0JZG9,105,C025,21,362,PhaZ6;PhaZd1,Cupriavidus necator;Cuprivadus necator ATC17699,31,3.40.50.1820
m0371,c96dbeb66cbc47f7911296f991cdfb8d,481,481,WP_011617846.1;Q0JYJ1,WP_011617846.1;Q0JYJ1,,C025,21,365,PhaZ7;PhaZ Sa,Cupriavidus necator;Cuprivadus necator ATC17699,31,3.40.50.1820
m0469,f972c4fe64b984d09a783a3fcdfb3199,84,84,WP_011615575.1;Q0K9H3,WP_011615575.1;Q0K9H3,107,C026,22,718,PhaY1;PhaY1(PhaZ2),Cupriavidus necator;Cuprivadus necator ATC17699,28,3.40.50.1820
m0126,46e18f09ca1ffe3e4eda0f6cae364c1e,90,90,WP_034398300.1;A0A080NJE8,WP_034398300.1;A0A080NJE8,113,C026,22,734,PhaZCac,Delftia acidovorans;Commamonas acidivorans YM1609,28,3.40.50.1820
m0299,a231cf4880bedee499375b591f4c7cfc,467,467,AII11185;A0A076EYX8,AII11185;A0A076EYX8,,C046,23,516,LMC021,Rhodococcus opacus R7,14,2.60.40.420
m0139,4be16a85172c726f7f8d6dbd2053955f,473,473,AII11221;A0A076EZK2,AII11221;A0A076EZK2,,C046,23,348,LMC031,Rhodococcus opacus R7,14,2.60.40.420
m0141,4c93b29cd359ce02e9f06d853bb00619,14,14,WP_085690612,WP_085690612,14,C003,24,218,MG8;EstB,Pseudomonas sp. B10;Pseudomonas sp.,38,3.40.50.1820
m0365,c5c958d03feed023c70aead575ffd575,34,34,CAA83122.1;LIPB_PSEA2;1TCA,CAA83122.1;LIPB_PSEA2;1TCA,42,C005,25,342,lipase B;CalB,Moesziomyces antarcticus;Pseudozyma antarctica,7,3.40.50.1820
m0211,7452d6761b99d133be32ee4b17239cd1,57,57,WP_011157072.1;Q6N9M9;RPA1511;4PSU,WP_011157072.1;Q6N9M9;RPA1511;4PSU,75,C016,26,295,"RPA1511, esterase;RPA1511",Rhodopseudomonas palustris,6,3.40.50.1820
