node_id	sequence_md5	identifier	identifier_all	accession	accession_all	enzyme_name	enzyme_name_all	organism	pazy_id	pazy_id_all	sequence_length	n_source_rows	v1_component	cath
m0294	a0445e5a5b156ccfedc088c49acfd84a	449	449	CAH17553.1;AET05799.1;WP_011291330.1;JN129500.1;Q47RJ6_THEFY;Q6A0I4;5ZOA;ADV92526.1;E9LVH8;5LUI;5ZOA_A	CAH17553.1;AET05799.1;WP_011291330.1;JN129500.1;Q47RJ6_THEFY;Q6A0I4;5ZOA;ADV92526.1;E9LVH8;5LUI;5ZOA_A	Cut2;WSH03-11;Tfu_0883;BTA-1;TfH;Thc_cut1;Thc_Cut1	Cut2;WSH03-11;Tfu_0883;BTA-1;TfH;Thc_cut1;Thc_Cut1	Thermobifida fusca;Thermobifida fusca NRRL B-8184;Thermobifida fusca YX;Thermobifida fusca DSM43793;Thermobifida cellulosilytica;Thermobifida cellulosilytica DSM44535	19;27;22;28;118	19;27;22;28;118	301	1	1	3.40.50.1820
m0295	a0550530145e06d4170e283fb389aa62	141	141	EXK81749;X0BTD8;5AJH	EXK81749;X0BTD8;5AJH	FoCut5a	FoCut5a	Fusarium oxysporum	182	182	230	1	2	3.40.50.1820
m0296	a07188a7bbb3e92357c73d9654c37734	219	219	WP_091553551.1	WP_091553551.1	1628	1628	Micromonospora pattaloongensis	271	271	463	1		
m0297	a0904c35f59716a292ebfca5adfcbc0e	176	176	WP_013858543.1;A0A150JTB6	WP_013858543.1;A0A150JTB6	HG-4	HG-4	Heyndrickxia coagulans	225	225	254	1	1	3.40.50.1820
m0298	a1903a69f23f1f6796d526895436a50c	315	315	A0A7C3G8G6	A0A7C3G8G6	Nyl63	Nyl63	Oceanithermus sp.	367	367	288	1		
m0299	a231cf4880bedee499375b591f4c7cfc	467	467	AII11185;A0A076EYX8	AII11185;A0A076EYX8	LMC021	LMC021	Rhodococcus opacus R7			516	1	14	2.60.40.420
m0300	a2dfe48912d34dabd9ec983f2380b945	137	137	QEX94755.1;A0A5P3LVN0	QEX94755.1;A0A5P3LVN0	Sub1	Sub1	Streptomyces scabiei	177	177	186	1	2	3.40.50.1820
m0301	a2f79a79ff4db5f56ded2690d708f4c9	356	356	WBC00352.1	WBC00352.1	ESM012	ESM012	Solwaraspora sp. WMMA2059	408	408	415	1		
m0302	a436d17bdfc2c17a51007a01c569dc7a	92	92	EIW29778.1;I9L7C1	EIW29778.1;I9L7C1	PFL1	PFL1	Pelosinus fermentans;Pelosinus fermentans DSM-17108	119	119	402	1	25	3.40.50.1820
m0303	a4cafac901140b6b19f1c384d078b5d5	94	94	AKZ20829.1	AKZ20829.1	Cbotu_EstB	Cbotu_EstB	Clostridium botulinum;Clostridium botulinum ATCC3502	121	121	400	1	25	3.40.50.1820
m0304	a5e57aa9699b655bb23f42f50c4debb3	18	18	WP_015787089.1;W0TJ64;4WFK	WP_015787089.1;W0TJ64;4WFK	Cut190	Cut190	Saccharomonospora viridis;Saccharomonospora viridis AHK190	18	18	304	1	1	3.40.50.1820
m0305	a6c3596d69125ab458261514e4f2d0ce	436	436			pQR3139	pQR3139		491	491	482	1		
m0306	a79509a510d90a50f6702955b1ad3b49	43	43	AAA25908.1;NYLA_PSES8	AAA25908.1;NYLA_PSES8	NylA;P-nylA	NylA;P-nylA	Pseudomonas sp. NK87;Pseudomonas sp. strain NK87	54	54	493	1	10	3.90.1300.10
m0307	a9bad1df9172c94be6b225bd32b6bd1d	448	448	BAB86909;Q8RR62	BAB86909;Q8RR62	PbsA;CtPL;Enzyme 504;AdCut	PbsA;CtPL;Enzyme 504;AdCut	Acidovorax delafieldii;Acidovorax delafieldii Strain BS-3;Caldimonas taiwanensis+D57	181;197	181;197	304	1	1	3.40.50.1820
m0308	aa1b463709fa62d66034d00d46f2bb52	177	177	WP_008690040.1	WP_008690040.1	HG-5	HG-5	Longicatena bacterium	226	226	313	1		
m0309	aa2b99b06ee80b2a22d650e6f32f1c1e	476	476	WOR09923	WOR09923	SIBER-1	SIBER-1	Microbispora sp.			257	1	1	3.40.50.1820
m0310	aa2bdf8b95c633e11b920c991aa91e25	109	109	YNPsite06_CeleraDRAFT_367810	YNPsite06_CeleraDRAFT_367810	301;Enzyme 301 like	301;Enzyme 301 like	Metagenome	138	138	219	1		
m0311	aa5e991d0a1e69991b26163c98de8ec8	391	391	PWR09075.1	PWR09075.1	ESM157	ESM157	Micromonospora acroterricola	445	445	292	1		
m0312	aaa184289d853bcf736eda85066f3e23	108	108	YNPsite06_CeleraDRAFT_160970	YNPsite06_CeleraDRAFT_160970	214;Enzyme 214 like	214;Enzyme 214 like	Metagenome	137	137	248	1		
m0313	aaa9786d473a7eb02349e757ab50352c	134	134	SAY37584.1	SAY37584.1	PHL-41;PHL-4	PHL-41;PHL-4	Compost metagenome	174	174	257	1	1	3.40.50.1820
m0314	aaede276fbd61767d03028e2d193d5a7	169	169	KQR39103;A0A0Q5L8W0	KQR39103;A0A0Q5L8W0	M-NylC	M-NylC	Microbacterium sp.	218	218	340	1	9	3.60.70.12
m0315	ab6b2d53513cc127c20db4ff15e7a322	56	56	WP_011589723.1;Q0VLQ1	WP_011589723.1;Q0VLQ1	ABO2449, esterase;ABO2449	ABO2449, esterase;ABO2449	Alcanivorax borkumensis	74	74	305	1	32	3.40.50.1820
m0316	ad715d0e7253b705ad67dbe9a037f418	437	437			pQR3141	pQR3141		492	492	496	1		
m0317	adfd257d774083524a52123058ec51d1	287	287	WP_075975245.1	WP_075975245.1	PC5	PC5	Actinokineospora bangkokensis	339	339	307	1		
m0318	ae6cbacf6d3d769dff0a3b8f7cedca64	444	444	CAA34684	CAA34684	CRL	CRL	Diutina rugosa	499	499	538	1		
m0319	aea6a56696f03519f9e6511f50cff512	347	347	MBJ7347705.1	MBJ7347705.1	DP080	DP080	Thermoleophilaceae bacterium	399	399	292	1		
m0320	afb025038508228d84d2fe8c130d5d14	30	30	WP_111881932.1;WP_111881932	WP_111881932.1;WP_111881932	PET27	PET27	Aequorivita sp. CIP111184	38	38	364	1	1	3.40.50.1820
m0321	b007b8710e413f8bd4c4e937274b9f60	434	434			GuaPA	GuaPA		489	489	299	1		
m0322	b22bccd61057993ecd2ea241ac190b32	194	194	WP_068749367	WP_068749367	TvgC	TvgC	Thermovenabulum gondwanense	245	245	326	1		
m0323	b2964719fb8ec22dc054cd79f0d5be48	410	410	WP_086599340.1	WP_086599340.1	TEP097	TEP097	Streptomyces swartbergensis	464	464	455	1		
m0324	b2ce4b3f3cb218404c049bd6ca3c3fef	211	211	WP_018657411.1	WP_018657411.1	APET-24	APET-24	Actinomadura flavalba	263	263	287	1		
m0325	b3098fdcf4be1ef53a8636f87b4e409c	348	348	MGYP000221121644	MGYP000221121644	DP081	DP081	Marine metagenome	400	400	425	1		
m0326	b316862d7118e4358cbe8bf6be6de118	142	142	ESK97883.1;ESK97883;V2XFA5	ESK97883.1;ESK97883;V2XFA5	MRCUT1	MRCUT1	Moniliophthora roreri	183	183	203	1	2	3.40.50.1820
m0327	b3403aecb7ec20ee0e5b0e79cac01b17	361	361	WP_158852571.1	WP_158852571.1	ESM035	ESM035	Saccharothrix deserti	413	413	398	1		
m0328	b413b66095d2f7ce85f02f9748d49cb5	244	244	OKK16161.1	OKK16161.1	1537	1537	Streptomyces sp. CB00455	296	296	425	1		
m0329	b48a5e7e77b3b427ca89ac65da361050	47	47	BAE95769.2;Q1EPR5;3AXG	BAE95769.2;Q1EPR5;3AXG	NylC;NylCA	NylC;NylCA	Agromyces sp. KY5R	62	62	355	1	9	3.60.70.12
m0330	b4e16b9dec1e241cf86cedf832d14404	367	367	WP_173061649.1	WP_173061649.1	ESM058	ESM058	Phytohabitans houttuyneae	419	419	447	1		
m0331	b58a47b76cafd61a000f8498a34fd166	423	423	GIU85371.1	GIU85371.1	TEP189	TEP189	Acidimicrobiales bacterium	478	478	242	1		
m0332	b60f5228c9d11de0576f0da3088e22d6	324	324	XP_005707592.1	XP_005707592.1	Nyl83	Nyl83	Galdieria sulphuraria	376	376	361	1		
m0333	b6f1885d482dc52936e39d224a8c33d1	223	223	WP_084434874.1	WP_084434874.1	1663	1663	Kibdelosporangium aridum	275	275	289	1		
m0334	b6f8363af9f6b89b71da887bdc4c3060	128	128	WP_012433325.1;ACD16728.1;B2T567	WP_012433325.1;ACD16728.1;B2T567	PURase;Amidase	PURase;Amidase	Paraburkholderia phytofirmans;Burkholderia phytofirmans DSM17436	164	164	316	1	19	TBDZ
m0335	b7a63a9cee46bcf4fbdf5b30b67b812f	322	322	A0A7X7N2B0	A0A7X7N2B0	Nyl74	Nyl74	Coriobacteriaceae bacterium	374	374	364	1		
m0336	b80b1227f73f4dd4ff1fd9546d415275	216	216	MBE65357.1	MBE65357.1	APET-29	APET-29	Gammaproteobacteria bacterium	268	268	305	1		
m0337	b8d2efe3a6d76dcf58f691a374d528ed	29	29	ADH43200.1;D7R6G8	ADH43200.1;D7R6G8	BsEstB	BsEstB	Bacillus subtilis;Bacillus subtilis 4P3-11	36	36	489	1	23	3.40.50.1820
m0338	b9431762171b80707139661059a4d5f3	167	167	SIP63154.1;A0A2I2K6T5	SIP63154.1;A0A2I2K6T5	CE_Ubrb	CE_Ubrb	Metagenome-derived	216	216	295	1	23	3.40.50.1820
m0339	b96e3838fee9bee7a9d7d7d57eda9386	9	9	WP_088276085.1;A0A1H6AD45;6SBN	WP_088276085.1;A0A1H6AD45;6SBN	PpelaLip;PE-H	PpelaLip;PE-H	Halopseudomonas aestusnigri;Pseudomonas pelagia DSM 25163	9	9	304	1	1	3.40.50.1820
m0340	bb60668c33aefeacbb320f1a972407e4	10	10	ABP86951	ABP86951	PmC	PmC	Ectopseudomonas mendocina	10	10	280	1		
m0341	bc7a038f9383a1c9351ad53e8f89a243	188	188	MEC8523093;MEC8523093.1	MEC8523093;MEC8523093.1	dsPETase05;dsPETase06	dsPETase05;dsPETase06	Pseudomonadota bacterium	238	238	292	1	1	3.40.50.1820
m0342	bd809f78218b2481c1bf1b3a46c74053	248	248	WP_065917710.1	WP_065917710.1	1169	1169	Lentzea guizhouensis	300	300	276	1		
m0343	bd90b02ae5726ceb4ec9f4431ba2ac16	265	265	WP_084400763.1	WP_084400763.1	1506	1506	Lentzea albidocapillata	317	317	436	1		
m0344	bdd9d6d45144ac9284029bc832a33641	415	415	WP_307855560.1	WP_307855560.1	TEP109	TEP109	Kibdelosporangium banguiense	469	469	307	1		
m0345	bdf8d7a37e7c86332298115201631ed5	377	377	WP_265247586.1	WP_265247586.1	ESM081	ESM081	Micromonospora sp. CPCC 205371	429	429	402	1		
m0346	be7dd8f21d1b03631b329ecc8c66318e	64	64	AGT96414.1;T1W153	AGT96414.1;T1W153	MGS0105 (KC986400);MGS0105	MGS0105 (KC986400);MGS0105	Marine metagenome	84	84	390	1	8	3.40.710.10
m0347	be8748feeb335dbb23ea57c0ca66828f	23	23	WP_012851645.1;D1A9G5	WP_012851645.1;D1A9G5	Tcur_1278	Tcur_1278	Thermomonospora curvata;Thermobifida curvata DSM43183	30	30	289	1	1	3.40.50.1820
m0348	bfc457646ef92b3c1ed060f134602fba	474	474	A4UZ11	A4UZ11	PlaM5 depolymerase	PlaM5 depolymerase	Metagenome			419	1	25	3.40.50.1820
m0349	c0173ba184ddb729e7ef9122ecff0145	175	175	RGD93181.1;RGD93181	RGD93181.1;RGD93181	HG-3	HG-3	Clostridiales bacterium AM23-16LB	224	224	270	1	1	3.40.50.1820
m0350	c02edb9924a7f5bcd356a4cb811dd674	39	39	AAF01331.1;Q9R9H2	AAF01331.1;Q9R9H2	PueB;LipasePueB	PueB;LipasePueB	Pseudomonas chlororaphis;Pseudomonas chloroaphis	48	48	567	1	4	3.40.50.1820
m0351	c05531f7c89f4efafc1f2537c89ad129	126	126	ARF18137.1	ARF18137.1	PURase;Amidase	PURase;Amidase	Sporosarcina ureae;Sporosarcina ureae P17a	161	161	472	1	10	3.90.1300.10
m0352	c07da837b710b266f98b045916b5543a	53	53	ABY53108.1;B0FLR6	ABY53108.1;B0FLR6	PLase2;PLAase II	PLase2;PLAase II	Amycolatopsis orientalis;Amycolatopsis (Nocardia) orientalis	69	69	241	1	11	2.40.10.10
m0353	c08f82b42046b09e9b8187331726a4f0	479	479	UFE15764.1	UFE15764.1	lcp3	lcp3				399	1		
m0354	c0d2eecc958484c772145471290f41e4	351	351	WP_129786244.1	WP_129786244.1	DP089	DP089	Promicromonospora panici	403	403	287	1		
m0355	c119a9b5c297563dbef710cd0dfbaa94	468	468	P00780	P00780	Subtilisin;subC	Subtilisin;subC	Lederbergia (Bacillus) licheniformis			379	1	21	3.40.50.1820
m0356	c1a1ed20efb294068bc8e1483c391d0c	210	210	MSQ87502.1	MSQ87502.1	APET-23	APET-23	Alphaproteobacteria bacterium	262	262	326	1		
m0357	c21fdb598a3887e2e8a5af55068ffec4	172	172	BAI44731;C9K4Z3	BAI44731;C9K4Z3	OoH	OoH	Rhodococcus sp. Oct1	221	221	479	1	10	3.90.1300.10
m0358	c2610dc7556aacd9a00bede53a3a5ef9	63	63	AHG30919.1;W0M2H4	AHG30919.1;W0M2H4	MGS0010 (KF801579);MGS0010	MGS0010 (KF801579);MGS0010	Marine metagenome	83	83	414	1	41	3.40.710.10
m0359	c2dc98ad498bf96179a52733ac69516e	59	59	P29599	P29599	Subtilisin BL	Subtilisin BL	Lederbergia lenta;Lederbergia (Bacillus) lentus	77	77	269	1	21	3.40.50.1820
m0360	c38a15e286e531b02f655ce186f4c301	232	232	WP_099848711.1	WP_099848711.1	1525	1525	Verrucosispora sp. CNZ293	284	284	444	1		
m0361	c3b10fec34299e75939e57d3458275fe	143	143	ADV66860.1;E8U721	ADV66860.1;E8U721	PET1;DmPETase	PET1;DmPETase	Deinococcus maricopensis;Deinococcus maricopensis DSM 21211	184	184	315	1	1	3.40.50.1820
m0362	c481f69d5a5519d8ed15b1c1254b764d	60	60	CAB56500	CAB56500	Subtilisin SubC	Subtilisin SubC	Bacillus licheniformis	79	79	379	1		
m0363	c4c87c36c70a8f1b15d4f8d38155f609	7	7	ADK73612.1;ADK73612;E9KJL1	ADK73612.1;ADK73612;E9KJL1	PLE629;PpCutA	PLE629;PpCutA	Ectopseudomonas oleovorans;Marinobacter sp.	7	7	302	1	1	3.40.50.1820
m0364	c51ea9e72ca4f046ba7b615cdd6e1bc0	178	178			jmPE13	jmPE13	Pseudomonas sp. JM16B3	227	227	273	1	1	3.40.50.1820
m0365	c5c958d03feed023c70aead575ffd575	34	34	CAA83122.1;LIPB_PSEA2;1TCA	CAA83122.1;LIPB_PSEA2;1TCA	lipase B;CalB	lipase B;CalB	Moesziomyces antarcticus;Pseudozyma antarctica	42	42	342	1	7	3.40.50.1820
m0366	c5df14884c3311c4b6216b9fc6bf19bd	222	222	WP_110567505.1	WP_110567505.1	1603	1603	Micromonospora arborensis	274	274	465	1		
m0367	c627badfbdd42acfa7664595a681b789	28	28	BAK48590.1;F7IX06;6AID	BAK48590.1;F7IX06;6AID	Est119;Est2	Est119;Est2	Thermobifida alba;Thermobifida alba AHK119	35	35	300	1	1	3.40.50.1820
m0368	c7b8c2c370eec0414f50a51a98586820	317	317	A0A7C7DKE8	A0A7C7DKE8	Nyl66	Nyl66	Candidatus Fermentithermobacillaceae bacterium	369	369	342	1		
m0369	c87e1883782cb8f461fcd4586e8cd500	421	421	WP_253762837.1	WP_253762837.1	TEP178	TEP178	Hamadaea flava	476	476	287	1		
m0370	c941981ddefbf835b8fb921890d009e0	357	357	WP_210157342.1	WP_210157342.1	ESM021	ESM021	Microbispora oryzae	409	409	452	1		
m0371	c96dbeb66cbc47f7911296f991cdfb8d	481	481	WP_011617846.1;Q0JYJ1	WP_011617846.1;Q0JYJ1	PhaZ7;PhaZ Sa	PhaZ7;PhaZ Sa	Cupriavidus necator;Cuprivadus necator ATC17699			365	1	31	3.40.50.1820
m0372	c9ffb681928784046345a8ec3ee7f48b	382	382	WP_271190254.1	WP_271190254.1	ESM097	ESM097	Dactylosporangium matsuzakiense	435	435	417	1		
m0373	ca075b0d53cbfb1de3c6d2a744a2276c	308	308	RYL92504.1	RYL92504.1	Nyl45	Nyl45	Sporolactobacillus sp. THM7-4	360	360	325	1		
m0374	cae1f0e206dd5d377dbfb013f72cd60c	19	19	CAH17554.1;AJ810119;Q6A0I3	CAH17554.1;AJ810119;Q6A0I3	BTA-2;TfH	BTA-2;TfH	Thermobifida fusca;Thermobifida fusca DSM43793	20	20	301	1	1	3.40.50.1820
m0375	cb8aae798de32e627b62936dbc407aaf	240	240	WP_013736455.1	WP_013736455.1	1546	1546	Micromonospora sp. (multispecies)	292	292	448	1		
m0376	cb8ee61f26429b3ce6a175e6f02222ef	42	42	WP_011061489.1;AAY92474.2;Q4KBS3	WP_011061489.1;AAY92474.2;Q4KBS3	PueB	PueB	Pseudomonas protegens;Pseudomonas protegens strain Pf-5	51	51	561	1	4	3.40.50.1820
m0377	cbddcdc003933ffe8ee63f00b7c12abf	392	392	WP_203906211.1	WP_203906211.1	ESM159	ESM159	Rhizocola hellebori	446	446	301	1		
m0378	cbe6e6c036ad8643698609d6a197ff5d	55	55	BAC67195.1;Q83VDO	BAC67195.1;Q83VDO	PLaA	PLaA	Paenibacillus amylolyticus;Paenibacillus amylolyticus TB13	71	71	201	1	26	3.40.50.1820
m0379	ccec191e60e12d1782682af2211d9640	168	168	WP_185053500	WP_185053500	TtA	TtA	Thermocatellispora tengchongensis	217	217	471	1	10	3.90.1300.10
m0380	cd3efa9108622a39c229634066ce0292	73	73	BAC67242.1;AB102945.1;Q874E;Q874E9	BAC67242.1;AB102945.1;Q874E;Q874E9	S-2;CLE;cutinase;Cutinase	S-2;CLE;cutinase;Cutinase	Cryptococcus sp. S-2;Cryptococcus sp.	95	95	239	1	2	3.40.50.1820
m0381	cefc6b105a243397b6a039e186c6c27b	268	268	WP_141569747.1	WP_141569747.1	1478	1478	Streptomyces ipomoeae	320	320	331	1		
m0382	cf88b3e711edffd341ba052fb3365c25	21	21	CBY05530;E5BBQ3_THEFU;4CG1	CBY05530;E5BBQ3_THEFU;4CG1	TfCut_2;Cut-2.kw3	TfCut_2;Cut-2.kw3	Thermobifida fusca	25	25	261	1	1	3.40.50.1820
m0383	d03a36b0671215d716f1df2ade24268f	174	174	WP_118011433.1;WP_118011433	WP_118011433.1;WP_118011433	HG-2	HG-2	Holdemanella biformis	223	223	259	1	1	3.40.50.1820
m0384	d09446e7bab13e062244cd0babc73a84	226	226	WP_073887759.1	WP_073887759.1	1465	1465	Saccharothrix sp. CB00851	278	278	415	1		
m0385	d0cd1d061b574c3e97321300be9b3c6e	276	276	WP_120326365.1	WP_120326365.1	486	486	Micromonospora globbae	328	328	300	1		
m0386	d1aa8fa7800d986fee5acab07614bd0d	152	152	WAU86704;WAU86704.1;8A2C	WAU86704;WAU86704.1;8A2C	PET40	PET40	Amycolatopsis bacterium	196	196	263	1	1	3.40.50.1820
m0387	d2d63d5f8721e814ea2a657ecc8fe703	229	229	WP_082377728.1	WP_082377728.1	1534	1534	Micromonospora sp. NRRL B-16802	281	281	469	1		
m0388	d357a79e14b6376e4d3557864252bfe8	451	451	AET05798.1;AAZ54920.1;JN129499.1;Q47RJ7_THEFY;G8GER6	AET05798.1;AAZ54920.1;JN129499.1;Q47RJ7_THEFY;G8GER6	Cut1;WSH03-11;Tfu_0882	Cut1;WSH03-11;Tfu_0882	Thermobifida fusca;Thermobifida fusca NRRL B-8184;Thermobifida fusca YX	26;23	26;23	319	1	1	3.40.50.1820
m0389	d39f4e4eb5bc5b5de87a6807337446ec	91	91	BAG32152.1;B2NHN2;2D81	BAG32152.1;B2NHN2;2D81	PHAase;PHB depolymerase	PHAase;PHB depolymerase	Talaromyces funiculosus	115	115	339	1	27	3.40.50.1820
m0390	d3daf5d62100e8ce832f8dde87008494	365	365	GIU85367.1	GIU85367.1	ESM050	ESM050	Acidimicrobiales bacterium	417	417	276	1		
m0391	d4376d2f4006abaa992a58c321df357d	237	237	WP_125191182.1	WP_125191182.1	1477	1477	Streptomyces sp. RP5T	289	289	315	1		
m0392	d45af0ae492f2a5ff717aac22e783527	424	424	WP_250563816.1	WP_250563816.1	TEP194	TEP194	Sphaerisporangium fuscum	479	479	277	1		
m0393	d46d1c755303a13d2a19d9393a49d2f7	35	35	AAA33335.1;P00590;1AGY	AAA33335.1;P00590;1AGY	FsC	FsC	Fusarium solani	43	43	230	1	2	3.40.50.1820
m0394	d5a5677d777e4a427d908bb7cedd98df	401	401	WP_264933993.1	WP_264933993.1	TEP024	TEP024	Streptomyces sp. A012304	455	455	455	1		
m0395	d5d535a4628f661aac624e4bf67a6739	220	220	WP_124822775.1	WP_124822775.1	1611	1611	Micromonospora ureilytica	272	272	465	1		
m0396	d5df0a16c2eaa48e8fab4f9997684475	385	385	WP_269740835.1	WP_269740835.1	ESM128	ESM128	Verrucosispora sp. WMMA2121	438	438	299	1		
m0397	d67ede223c06bbb9c7903735558b4123	62	62	AGT96415.1;AGT96415;T1W006	AGT96415.1;AGT96415;T1W006	MGS0109 (KC986401);MGS0109	MGS0109 (KC986401);MGS0109	Marine metagenome	82	82	314	1	1	3.40.50.1820
m0398	d6bebd05cc2bbecb20e2248f69ec70d0	106	106	YNP18_240440	YNP18_240440	204;Enzyme 204 like	204;Enzyme 204 like	Metagenome	135	135	250	1		
m0399	d78ca54fff3eddbc5a27aec8c337f94f	150	150	WP_058088494.1	WP_058088494.1	AdCut;ApLip-Ec	AdCut;ApLip-Ec	Acidovorax delafieldii	194	194	279	1	1	3.40.50.1820
m0400	d79cf5b4d590dd725f813e9a110c9f14	386	386	MCF0091346.1	MCF0091346.1	ESM130	ESM130	Micromonospora sp. MH99	439	439	469	1		
m0401	d887c31f2cd02dc21c2c52c61d02bd31	283	283	WP_103564314.1	WP_103564314.1	1340	1340	Actinomadura rubteroloni	335	335	298	1		
m0402	d8bf4c4b8965f1f5509d077b1db637c5	70	70	BAF57214.1;AB302140;A4UZ14	BAF57214.1;AB302140;A4UZ14	PlaM9 depolymerase;PlaM9	PlaM9 depolymerase;PlaM9	PLA disk compost metagenome;Metagenome	92	92	338	1	40	3.40.50.1820
m0403	d8c880a8e19c3f44b32d639747b57222	242	242	WP_139584963.1	WP_139584963.1	1642	1642	Micromonospora orduensis	294	294	465	1		
m0404	d91b645ebea282e1c771123a7abe685f	50	50	WP_011209364.1;Q5YVW2	WP_011209364.1;Q5YVW2	aryl acylamidase;Arylacylamidase	aryl acylamidase;Arylacylamidase	Nocardia farcinica;Nocardia farcinica IFM10512	65	65	479	1	10	3.90.1300.10
m0405	da74b7409b4c0618cc66c7787e557585	38	38	AAD22743.1;Q9X3C0	AAD22743.1;Q9X3C0	PueA;LipasePueA	PueA;LipasePueA	Pseudomonas chlororaphis;Pseudomonas chloroaphis	47	47	617	1	4	3.40.50.1820
m0406	dab2da810add966a777bb8c243da293b	153	153	Q99174	Q99174	FSC	FSC	Fusarium solani	199	199	230	1	2	3.40.50.1820
m0407	dbb69c16a79774a1a51b4b80a8f1bd63	259	259	WP_083302694.1	WP_083302694.1	1594	1594	Micromonospora carbonacea	311	311	463	1		
m0408	dcdd75a330b1680da8c69fade4d72aab	266	266	WP_132183354.1	WP_132183354.1	1493	1493	Micromonospora sp. KC606	318	318	454	1		
m0409	dd7528addd91f972769d7e42c16b53cd	157	157	AAA33742.1	AAA33742.1	MnP	MnP		205	205	378	1		
m0410	de5188fe17cc9552eecfc6b69179e19d	472	472	ALS54749.1	ALS54749.1	Chath_Est1	Chath_Est1	Clostridium hathewayi DSM-13479;Hungatella hathewayi	117	117	520	1	23	3.40.50.1820
m0411	de58930843f53b731bc34d03f729488d	154	154	WP_090538641;WP_090538641.1	WP_090538641;WP_090538641.1	Hfor_PE-H	Hfor_PE-H	Halopseudomonas formosensis	200	200	304	1	1	3.40.50.1820
m0412	de7fd3cae353ad8fabd922f83140376c	67	67	AKJ87216;A0A0G3FJ39	AKJ87216;A0A0G3FJ39	GEN0105	GEN0105	Environmental metagenome;Metagenome	87	87	322	1	23	3.40.50.1820
m0413	dea4da8f4f93db0b2277eac7ec3e5196	292	292	WP_073391230.1	WP_073391230.1	Nyl10	Nyl10	Jatrophihabitans endophyticus	344	344	285	1		
m0414	df38ea060b5dad0dfc9a593e4dce333c	1	1	WP_054022242.1;A0A0K8P6T7;5XFY	WP_054022242.1;A0A0K8P6T7;5XFY	PETase;ISPETase	PETase;ISPETase	Piscinibacter sakaiensis;Ideonella sakaiensis 201-F6	1	1	290	1	1	3.40.50.1820
m0415	e0b91bc8063c1c7e94e918fcfd8cf2bc	36	36	A0A075B5G4;4OYL	A0A075B5G4;4OYL	HiC	HiC	Mycothermus thermophilus;Humicola insolens	44	44	194	1	2	3.40.50.1820
m0416	e0db2a4f62c16fd0850cb05f28dbe103	2	2	CCK74972.1;R4YKL9_OLEAN	CCK74972.1;R4YKL9_OLEAN	PETase;PET5	PETase;PET5	Oleispira antarctica	2	2	310	1	1	3.40.50.1820
m0417	e125fba23d29946317aa25973b8c03cb	118	118	WP_104613137.1	WP_104613137.1	Enzyme 701;701	Enzyme 701;701	Thermobifida fusca	152	152	301	1	1	3.40.50.1820
m0418	e1a1ea6ee428462b281b661258d4bb19	214	214	WP_104739856.1	WP_104739856.1	APET-27	APET-27	Halopseudomonas oceani	266	266	288	1		
m0419	e33e8b6636c423c0a7bb6aea68306978	320	320	A0A7W0NYQ1	A0A7W0NYQ1	Nyl72	Nyl72	Acidimicrobiia bacterium	372	372	292	1		
m0420	e422c7b9aabe1a23f75d15bd35cf71a6	130	130	BBP47208.1;BBP47208;XP_036664376	BBP47208.1;BBP47208;XP_036664376	CPUTNase	CPUTNase	Candida parapsilosis;Candida parapsilosis NBRC 708	166	166	551	1	10	3.90.1300.10
m0421	e44d2abc0169b043201fff28f40feeb9	217	217	KZY99137.1	KZY99137.1	APET-32	APET-32	Oleibacter sp. HI0075	269	269	292	1		
m0422	e49911a7e5738e9056e9fb9c5a9aa7ae	37	37	BAA76305.1;Q9WX47	BAA76305.1;Q9WX47	PudA	PudA	Delftia acidovorans;Comamonas acidovorans TB-35	46	46	548	1	23	3.40.50.1820
m0423	e4d76d3d7e6833a775f7b2770ac87c6b	303	303	A0A368EC02	A0A368EC02	Nyl34	Nyl34	SAR116 cluster bacterium	355	355	304	1		
m0424	e517914dc89db0a2eedf86b6f66bf60c	123	123	OP972511;WBR49958	OP972511;WBR49958	UMG-SP-3	UMG-SP-3	Environmental sample;Metagenome	157	157	439	1	10	3.90.1300.10
m0425	e525d1329e534ccfe83308865ef3fa06	396	396	MTK05241.1	MTK05241.1	ESM173	ESM173	Micromonospora sp. CP22	450	450	449	1		
m0426	e5571e8fd143e90bd5db0ca52ce67226	144	144	DAC80635.1;DAC80635;A0A679PDB4	DAC80635.1;DAC80635;A0A679PDB4	SM14;SM14est	SM14;SM14est	Streptomyces sp. SM14;Streptomyces sp.	185	185	284	1	1	3.40.50.1820
m0427	e56db99e4a0ff79df4c68a9972670396	206	206	WP_019629726.1	WP_019629726.1	APET-15	APET-15	Actinomadura atramentaria	258	258	285	1		
m0428	e58fe1dc5273be59865137941bcdaa35	427	427	CAA26616.1	CAA26616.1	NylB'	NylB'	Paenarthrobacter ureafaciens	482	482	392	1		
m0429	e5a559b306f8a40b94d6844216b41307	162	162	WP_041846030;WP_041846030.1;A0A0D0EIL0	WP_041846030;WP_041846030.1;A0A0D0EIL0	Est11_32	Est11_32	Caldibacillus thermoamylovorans	211	211	256	1	37	3.40.50.1820
m0430	e6c1800b97f5f0184a1dd73540deb95a	133	133	SAY37583.1	SAY37583.1	PHL-31;PHL-3	PHL-31;PHL-3	Compost metagenome	173	173	259	1	1	3.40.50.1820
