source,target,pct_id,evalue,bits
n24,n77,47.6,5.470e-71,272.0
n24,n78,58.5,1.580e-91,340.0
n24,n79,30.5,3.950e-23,112.0
n24,n8,64.9,2.480e-96,356.0
n24,n80,60.7,6.140e-99,364.0
n24,n81,61.8,5.600e-100,368.0
n24,n82,32.4,2.840e-27,126.0
n24,n83,46.8,6.250e-67,258.0
n24,n86,46.8,1.580e-61,240.0
n24,n87,56.0,1.760e-87,326.0
n24,n88,44.2,4.170e-57,225.0
n24,n89,46.3,5.480e-63,245.0
n24,n9,52.8,1.810e-82,310.0
n25,n26,93.1,8.110e-140,500.0
n25,n27,81.7,4.880e-141,504.0
n25,n28,55.0,3.380e-81,305.0
n25,n29,97.7,1.170e-166,589.0
n25,n30,92.3,9.000e-139,497.0
n25,n31,99.2,2.530e-149,532.0
n25,n32,49.0,7.130e-76,288.0
n25,n33,56.7,6.630e-82,308.0
n25,n34,56.0,1.480e-81,307.0
n25,n36,47.7,8.370e-64,248.0
n25,n4,48.8,2.060e-67,260.0
n25,n41,43.9,3.890e-61,239.0
n25,n42,45.8,5.410e-71,272.0
n25,n43,38.8,2.790e-51,206.0
n25,n44,92.7,9.000e-159,563.0
n25,n45,99.0,3.890e-170,601.0
n25,n46,92.7,9.000e-159,563.0
n25,n47,47.6,1.530e-65,253.0
n25,n5,59.8,2.260e-93,346.0
n25,n50,33.9,3.170e-30,136.0
n25,n51,47.5,2.970e-69,266.0
n25,n52,67.3,3.800e-97,358.0
n25,n53,67.2,4.960e-97,358.0
n25,n54,64.1,4.330e-93,345.0
n25,n55,54.8,1.300e-73,280.0
n25,n56,55.1,2.620e-74,282.0
n25,n57,55.5,1.180e-74,283.0
n25,n58,52.5,9.530e-76,287.0
n25,n59,47.1,3.590e-67,259.0
n25,n6,59.4,3.850e-93,345.0
n25,n60,47.0,7.830e-62,241.0
n25,n61,42.3,5.080e-61,238.0
n25,n62,62.4,4.110e-91,338.0
n25,n63,30.1,1.400e-20,104.0
n25,n64,64.3,1.060e-91,340.0
n25,n66,46.5,2.060e-70,270.0
n25,n67,35.7,1.260e-27,127.0
n25,n68,49.0,5.230e-74,282.0
n25,n69,57.6,1.500e-83,313.0
n25,n7,48.7,1.090e-71,274.0
n25,n70,47.6,8.960e-71,271.0
n25,n71,45.1,1.510e-65,253.0
n25,n72,58.6,1.850e-95,353.0
n25,n73,50.3,6.620e-77,291.0
n25,n74,75.8,2.180e-122,442.0
n25,n75,47.8,1.910e-62,243.0
n25,n76,48.9,1.930e-68,263.0
n25,n77,45.9,3.510e-70,269.0
n25,n78,56.7,2.780e-88,329.0
n25,n79,35.6,2.160e-29,133.0
n25,n8,92.0,2.010e-138,495.0
n25,n80,95.0,2.290e-162,575.0
n25,n81,60.0,8.290e-96,354.0
n25,n82,35.2,3.320e-28,129.0
n25,n83,46.1,8.660e-61,238.0
n25,n86,48.7,3.890e-68,262.0
n25,n87,55.8,7.650e-83,311.0
n25,n88,47.4,2.130e-69,266.0
n25,n89,45.4,3.630e-67,259.0
n25,n9,55.3,9.510e-84,314.0
n26,n27,83.1,3.540e-127,458.0
n26,n28,56.0,1.360e-78,297.0
n26,n29,95.0,1.020e-142,510.0
n26,n30,99.2,2.780e-148,528.0
n26,n31,93.1,6.210e-140,500.0
n26,n32,50.6,2.750e-71,272.0
n26,n33,59.9,1.720e-81,306.0
n26,n34,59.9,1.110e-80,304.0
n26,n36,48.5,4.250e-64,248.0
n26,n4,50.0,4.110e-67,258.0
n26,n40,30.5,1.870e-19,100.0
n26,n41,48.3,1.790e-62,243.0
n26,n42,51.1,8.550e-73,277.0
n26,n43,44.3,1.200e-50,204.0
n26,n44,99.2,2.780e-148,528.0
n26,n45,93.1,6.210e-140,500.0
n26,n46,99.2,2.780e-148,528.0
n26,n47,52.6,6.560e-65,251.0
n26,n5,61.6,5.900e-90,334.0
n26,n50,33.3,1.530e-29,134.0
n26,n51,52.6,5.740e-69,265.0
n26,n52,68.1,6.920e-99,364.0
n26,n53,68.3,1.540e-98,363.0
n26,n54,64.9,1.030e-94,350.0
n26,n55,55.3,1.530e-74,283.0
n26,n56,55.3,4.040e-75,285.0
n26,n57,56.1,1.390e-75,287.0
n26,n58,54.0,6.550e-73,278.0
n26,n59,49.1,8.570e-65,251.0
n26,n6,61.1,1.550e-90,336.0
n26,n60,47.0,1.790e-62,243.0
n26,n61,45.9,1.280e-60,237.0
n26,n62,62.8,2.390e-91,339.0
n26,n63,31.1,5.820e-21,105.0
n26,n64,65.1,6.630e-94,347.0
n26,n66,49.8,8.280e-68,261.0
n26,n67,35.2,1.870e-27,127.0
n26,n68,51.3,8.010e-71,271.0
n26,n69,60.4,8.250e-84,314.0
n26,n7,51.5,1.970e-69,266.0
n26,n70,49.8,2.330e-70,269.0
n26,n71,47.5,5.560e-64,248.0
n26,n72,60.7,2.030e-90,336.0
n26,n73,53.1,4.540e-74,282.0
n26,n74,78.9,3.920e-118,428.0
n26,n75,49.8,3.260e-62,242.0
n26,n76,49.4,2.410e-67,259.0
n26,n77,50.0,2.850e-68,262.0
n26,n78,60.6,2.740e-87,325.0
n26,n79,33.9,4.160e-27,126.0
n26,n8,98.9,1.800e-147,525.0
n26,n80,98.1,6.850e-147,523.0
n26,n81,64.4,2.730e-95,352.0
n26,n82,34.2,1.870e-27,127.0
n26,n83,48.3,2.050e-58,230.0
n26,n86,50.2,1.200e-66,257.0
n26,n87,59.1,1.010e-81,307.0
n26,n88,50.0,1.080e-67,260.0
n26,n89,49.1,5.940e-66,255.0
n26,n9,59.7,1.270e-84,317.0
n27,n28,52.8,1.580e-80,303.0
n27,n29,81.1,2.680e-139,498.0
n27,n30,83.1,6.050e-127,457.0
n27,n31,85.8,4.790e-132,474.0
n27,n32,52.9,3.090e-79,299.0
n27,n33,58.1,1.530e-86,323.0
n27,n34,57.9,2.880e-85,319.0
n27,n36,48.2,1.830e-63,247.0
n27,n4,49.8,5.430e-68,262.0
n27,n41,44.2,4.520e-62,242.0
n27,n42,50.6,7.430e-73,278.0
n27,n43,38.9,6.760e-50,201.0
n27,n44,80.4,1.920e-137,492.0
n27,n45,82.4,5.760e-142,507.0
n27,n46,80.4,1.920e-137,492.0
n27,n47,49.7,6.510e-69,265.0
n27,n5,61.4,1.140e-97,360.0
n27,n50,33.6,3.510e-29,132.0
n27,n51,50.5,8.500e-69,264.0
n27,n52,66.9,4.490e-98,361.0
n27,n53,66.8,3.440e-98,362.0
n27,n54,64.1,4.790e-92,341.0
n27,n55,54.0,1.440e-72,277.0
n27,n56,54.8,7.620e-74,281.0
n27,n57,54.8,1.300e-73,280.0
n27,n58,50.3,7.180e-76,288.0
n27,n59,46.4,6.090e-67,258.0
n27,n6,62.0,6.030e-99,364.0
n27,n60,48.5,9.100e-63,244.0
n27,n61,47.3,3.950e-66,255.0
n27,n62,63.3,1.080e-91,340.0
n27,n64,66.7,3.510e-95,352.0
n27,n66,48.3,3.690e-72,275.0
n27,n67,36.9,1.730e-29,134.0
n27,n68,49.7,3.330e-73,279.0
n27,n69,55.4,9.120e-81,304.0
n27,n7,47.0,1.110e-68,264.0
n27,n70,51.1,2.690e-75,286.0
n27,n71,44.7,5.160e-66,255.0
n27,n72,58.6,2.370e-95,352.0
n27,n73,50.7,1.180e-78,297.0
n27,n74,78.2,1.320e-127,460.0
n27,n75,48.4,3.850e-63,245.0
n27,n76,45.9,5.510e-68,262.0
n27,n77,48.5,6.290e-72,275.0
n27,n78,55.4,1.060e-87,327.0
n27,n79,34.7,2.640e-27,126.0
n27,n8,82.8,1.350e-126,456.0
n27,n80,79.4,1.050e-135,486.0
n27,n81,62.4,8.420e-101,371.0
n27,n82,37.9,1.850e-31,140.0
n27,n83,46.7,8.520e-61,238.0
n27,n86,48.4,3.890e-68,262.0
n27,n87,57.4,4.330e-86,322.0
n27,n88,51.9,4.290e-70,268.0
n27,n89,44.9,1.960e-65,253.0
n27,n9,57.0,1.390e-87,327.0
n28,n29,55.0,3.580e-81,305.0
n28,n30,56.0,1.050e-78,297.0
n28,n31,56.0,6.140e-79,298.0
n28,n32,47.7,3.790e-66,255.0
n28,n33,47.1,1.880e-65,253.0
n28,n34,45.7,9.650e-62,241.0
n28,n36,45.8,1.220e-56,224.0
n28,n4,43.4,2.080e-56,223.0
n28,n40,30.0,1.780e-15,87.0
n28,n41,39.9,2.310e-47,193.0
n28,n42,43.5,2.630e-59,233.0
n28,n43,41.2,1.040e-47,194.0
n28,n44,55.0,7.540e-81,304.0
n28,n45,55.0,4.680e-81,305.0
n28,n46,55.0,7.540e-81,304.0
n28,n47,43.8,9.350e-57,224.0
n28,n5,52.0,2.530e-78,296.0
n28,n51,42.4,2.380e-52,210.0
n28,n52,58.4,2.920e-81,305.0
n28,n53,56.5,2.730e-79,299.0
n28,n54,57.0,4.650e-79,298.0
n28,n55,53.3,1.340e-70,270.0
n28,n56,54.5,9.310e-72,274.0
n28,n57,53.3,1.340e-70,270.0
n28,n58,47.8,3.920e-63,245.0
n28,n59,37.1,9.370e-49,198.0
n28,n6,55.1,3.770e-82,309.0
n28,n60,40.5,9.680e-54,214.0
n28,n61,40.1,6.930e-52,208.0
n28,n62,59.1,1.020e-81,307.0
n28,n64,56.2,2.530e-77,292.0
n28,n66,42.1,1.440e-57,227.0
n28,n67,33.6,2.570e-22,110.0
n28,n68,43.9,4.480e-59,232.0
n28,n69,48.6,8.880e-60,234.0
n28,n7,40.6,1.070e-52,211.0
n28,n70,41.4,3.650e-56,222.0
n28,n71,37.9,2.640e-51,206.0
n28,n72,57.2,7.340e-86,321.0
n28,n73,47.5,7.370e-70,268.0
n28,n74,51.8,5.630e-78,295.0
n28,n75,40.4,5.770e-51,205.0
n28,n76,41.6,6.060e-56,221.0
n28,n77,40.3,2.820e-53,213.0
n28,n78,50.9,1.170e-75,287.0
n28,n8,55.6,6.790e-78,294.0
n28,n80,55.0,2.190e-80,303.0
n28,n81,56.3,6.210e-85,318.0
n28,n82,35.0,1.720e-26,124.0
n28,n83,41.1,9.060e-52,208.0
n28,n86,40.5,5.280e-49,198.0
n28,n87,67.2,1.090e-97,360.0
n28,n88,40.4,1.300e-50,204.0
n28,n89,42.0,1.820e-52,210.0
n28,n9,55.0,9.610e-78,294.0
n29,n30,94.3,1.140e-141,506.0
n29,n31,97.3,7.610e-146,520.0
n29,n32,49.0,4.180e-76,289.0
n29,n33,57.5,2.280e-82,309.0
n29,n34,56.7,3.890e-82,309.0
n29,n36,47.7,1.130e-63,247.0
n29,n4,49.1,2.060e-67,260.0
n29,n41,43.9,6.720e-61,238.0
n29,n42,50.2,4.390e-71,272.0
n29,n43,40.5,1.920e-50,203.0
n29,n44,95.0,1.030e-162,576.0
n29,n45,96.6,5.030e-176,621.0
n29,n46,95.0,1.030e-162,576.0
n29,n47,47.9,1.540e-65,253.0
n29,n5,60.5,4.820e-94,348.0
n29,n50,33.5,1.570e-29,134.0
n29,n51,49.5,5.250e-69,265.0
n29,n52,68.4,1.390e-99,366.0
n29,n53,68.3,6.920e-99,364.0
n29,n54,64.9,3.000e-94,349.0
n29,n55,55.1,3.780e-73,278.0
n29,n56,55.5,7.620e-74,281.0
n29,n57,55.9,3.420e-74,282.0
n29,n58,51.5,4.250e-76,289.0
n29,n59,46.2,3.590e-67,259.0
n29,n6,60.1,1.070e-93,347.0
n29,n60,47.4,4.820e-62,242.0
n29,n61,47.0,1.780e-61,240.0
n29,n62,63.5,3.370e-93,345.0
n29,n63,30.1,3.120e-20,103.0
n29,n64,65.5,5.070e-94,348.0
n29,n66,46.8,2.060e-70,270.0
n29,n67,35.2,1.130e-26,124.0
n29,n68,49.3,6.850e-74,281.0
n29,n69,56.8,1.040e-84,317.0
n29,n7,49.0,1.430e-71,273.0
n29,n70,48.6,7.330e-73,278.0
n29,n71,44.4,7.470e-65,251.0
n29,n72,60.1,4.110e-98,362.0
n29,n73,50.7,1.740e-77,293.0
n29,n74,76.1,2.850e-122,442.0
n29,n75,48.9,1.560e-64,250.0
n29,n76,49.3,3.320e-68,262.0
n29,n77,46.2,6.040e-70,268.0
n29,n78,58.0,4.580e-91,338.0
n29,n79,35.2,1.070e-28,131.0
n29,n8,93.9,2.530e-141,505.0
n29,n80,97.3,2.610e-166,588.0
n29,n81,59.5,6.990e-98,361.0
n29,n82,34.4,1.930e-26,124.0
n29,n83,46.8,3.730e-62,242.0
n29,n86,48.4,3.290e-67,259.0
n29,n87,55.8,4.480e-83,312.0
n29,n88,47.7,5.610e-70,268.0
n29,n89,45.4,3.260e-66,256.0
n29,n9,53.4,1.060e-85,320.0
n3,n35,95.1,2.500e-198,695.0
n3,n37,32.9,1.140e-16,91.0
n3,n85,42.7,3.380e-13,79.0
n30,n31,93.1,2.800e-140,502.0
n30,n32,51.0,5.570e-72,275.0
n30,n33,60.1,5.930e-82,308.0
n30,n34,60.1,2.250e-81,306.0
n30,n36,48.9,1.470e-64,250.0
n30,n4,49.4,5.390e-67,258.0
n30,n40,30.5,8.430e-20,101.0
n30,n41,48.7,3.620e-63,245.0
n30,n42,51.9,7.770e-74,281.0
n30,n43,44.2,3.510e-50,202.0
n30,n44,100.0,2.530e-149,532.0
n30,n45,93.1,1.060e-139,500.0
n30,n46,100.0,2.530e-149,532.0
n30,n47,52.4,3.860e-65,252.0
n30,n5,61.2,7.730e-90,334.0
n30,n50,33.7,5.270e-30,135.0
n30,n51,53.0,1.160e-69,267.0
n30,n52,67.8,3.110e-99,365.0
n30,n53,68.4,2.380e-99,366.0
n30,n54,64.8,3.540e-95,352.0
n30,n55,54.9,6.890e-75,284.0
n30,n56,54.9,2.370e-75,286.0
n30,n57,55.7,8.140e-76,287.0
n30,n58,54.0,2.950e-73,279.0
n30,n59,49.1,5.050e-65,252.0
n30,n6,61.5,3.140e-91,339.0
n30,n60,47.8,1.620e-63,247.0
n30,n61,46.6,1.160e-61,240.0
n30,n62,63.6,2.170e-92,342.0
n30,n63,31.1,7.630e-21,105.0
n30,n64,65.9,5.990e-95,351.0
n30,n66,50.2,2.190e-68,263.0
n30,n67,35.2,1.870e-27,127.0
n30,n68,52.0,7.270e-72,274.0
n30,n69,60.8,2.850e-84,315.0
n30,n7,52.2,1.790e-70,270.0
n30,n70,49.1,2.590e-69,266.0
n30,n71,47.5,3.270e-64,249.0
n30,n72,61.1,5.350e-91,338.0
n30,n73,53.4,9.170e-75,284.0
n30,n74,79.7,3.560e-119,431.0
n30,n75,49.8,1.910e-62,243.0
n30,n76,49.8,4.880e-68,262.0
n30,n77,50.7,2.590e-69,266.0
n30,n78,60.2,4.690e-87,325.0
n30,n79,34.0,1.100e-27,127.0
n30,n8,98.9,3.090e-147,525.0
n30,n80,97.3,7.610e-146,520.0
n30,n81,64.0,3.580e-95,352.0
n30,n82,34.2,1.870e-27,127.0
n30,n83,48.7,7.060e-59,231.0
n30,n86,49.8,2.050e-66,256.0
n30,n87,59.5,2.040e-82,309.0
n30,n88,50.6,9.820e-69,264.0
n30,n89,49.4,1.200e-66,257.0
n30,n9,59.7,9.780e-85,317.0
n31,n32,50.2,1.050e-70,270.0
n31,n33,58.8,1.910e-80,303.0
n31,n34,58.8,1.240e-79,300.0
n31,n36,47.7,9.520e-64,247.0
n31,n4,48.7,1.730e-65,253.0
n31,n40,31.1,2.450e-19,100.0
n31,n41,47.2,9.850e-61,237.0
n31,n42,50.4,1.620e-71,273.0
n31,n43,44.1,2.690e-50,203.0
n31,n44,93.1,1.060e-139,500.0
n31,n45,100.0,2.980e-150,535.0
n31,n46,93.1,1.060e-139,500.0
n31,n47,50.8,7.290e-64,248.0
n31,n5,60.8,1.720e-89,333.0
n31,n50,34.3,1.060e-30,138.0
n31,n51,51.9,5.760e-69,265.0
n31,n52,67.0,2.230e-97,359.0
n31,n53,66.9,2.910e-97,359.0
n31,n54,64.0,1.940e-93,346.0
n31,n55,54.3,9.950e-74,280.0
n31,n56,54.7,2.620e-74,282.0
n31,n57,55.1,1.180e-74,283.0
n31,n58,53.6,4.260e-72,275.0
n31,n59,48.3,6.590e-65,251.0
n31,n6,61.1,5.350e-91,338.0
n31,n60,47.4,2.340e-62,243.0
n31,n61,46.6,2.590e-61,239.0
n31,n62,62.8,3.140e-91,339.0
n31,n64,64.7,3.640e-92,342.0
n31,n66,50.2,1.520e-69,267.0
n31,n67,35.7,1.440e-27,127.0
n31,n68,51.7,1.460e-72,277.0
n31,n69,61.2,1.560e-82,310.0
n31,n7,51.9,1.370e-70,270.0
n31,n70,48.7,1.680e-68,263.0
n31,n71,46.8,4.270e-64,248.0
n31,n72,61.5,4.100e-91,338.0
n31,n73,53.1,1.200e-74,283.0
n31,n74,79.7,1.350e-118,429.0
n31,n75,49.0,2.860e-60,236.0
n31,n76,49.4,5.760e-69,265.0
n31,n77,50.0,1.980e-69,266.0
n31,n78,59.8,3.970e-86,322.0
n31,n79,36.0,6.880e-30,135.0
n31,n8,92.7,6.890e-139,497.0
n31,n80,94.3,1.480e-141,506.0
n31,n81,62.8,1.270e-92,343.0
n31,n82,35.2,3.780e-28,129.0
n31,n83,47.1,1.470e-56,223.0
n31,n86,49.8,1.420e-67,260.0
n31,n87,59.1,2.940e-81,305.0
n31,n88,50.9,3.380e-69,265.0
n31,n89,48.7,4.560e-66,255.0
n31,n9,59.3,7.750e-82,307.0
n32,n33,51.1,3.300e-73,279.0
n32,n34,49.8,6.880e-71,271.0
n32,n36,41.3,1.380e-53,214.0
n32,n4,44.4,3.300e-57,226.0
n32,n41,38.4,2.550e-49,200.0
n32,n42,45.0,7.160e-60,235.0
n32,n43,37.6,9.720e-41,171.0
n32,n44,49.7,2.890e-77,292.0
n32,n45,49.3,4.180e-76,289.0
n32,n46,49.7,2.890e-77,292.0
n32,n47,42.1,1.070e-55,221.0
n32,n5,51.9,1.380e-79,300.0
n32,n51,44.6,2.720e-59,233.0
n32,n52,54.4,9.100e-75,284.0
n32,n53,52.1,3.820e-73,278.0
n32,n54,52.1,4.810e-76,288.0
n32,n55,46.7,5.470e-64,248.0
n32,n56,46.7,3.210e-64,249.0
n32,n57,47.1,6.460e-65,251.0
n32,n58,43.9,1.440e-60,237.0
n32,n59,39.9,4.270e-52,209.0
n32,n6,55.6,1.510e-86,323.0
n32,n60,44.4,3.350e-55,219.0
n32,n61,43.3,1.140e-57,227.0
n32,n62,54.4,2.590e-77,292.0
n32,n64,58.0,1.480e-81,307.0
n32,n66,44.0,5.860e-62,242.0
n32,n67,33.7,7.460e-33,145.0
n32,n68,45.5,5.860e-62,242.0
n32,n69,44.7,7.260e-62,241.0
n32,n7,44.3,6.700e-58,228.0
n32,n70,45.3,2.280e-66,256.0
n32,n71,42.7,2.040e-54,216.0
n32,n72,54.5,3.530e-83,312.0
n32,n73,50.9,7.630e-70,268.0
n32,n74,53.1,2.070e-80,303.0
n32,n75,41.0,1.200e-48,197.0
n32,n76,48.3,7.920e-59,231.0
n32,n77,45.5,1.030e-61,241.0
n32,n78,48.4,2.460e-68,263.0
n32,n8,50.6,2.760e-71,272.0
n32,n80,49.0,3.200e-76,289.0
n32,n81,51.7,4.710e-78,295.0
n32,n82,34.0,2.170e-32,143.0
n32,n83,43.6,1.260e-56,224.0
n32,n86,44.5,5.830e-56,221.0
n32,n87,51.6,1.000e-74,284.0
n32,n88,44.3,5.620e-62,242.0
n32,n89,42.8,4.640e-59,232.0
n32,n9,49.8,5.110e-74,282.0
n33,n34,92.2,4.970e-154,547.0
n33,n36,42.9,7.390e-57,225.0
n33,n4,47.5,7.110e-60,235.0
n33,n41,44.4,5.120e-58,228.0
n33,n42,45.5,1.340e-66,257.0
n33,n43,43.4,3.110e-47,193.0
n33,n44,58.2,1.210e-83,314.0
n33,n45,57.1,3.890e-82,309.0
n33,n46,58.2,1.210e-83,314.0
n33,n47,49.5,4.780e-64,248.0
n33,n5,59.0,5.980e-83,311.0
n33,n50,32.1,9.230e-30,134.0
n33,n51,46.4,1.820e-63,247.0
n33,n52,59.0,4.370e-77,292.0
n33,n53,56.9,6.090e-79,298.0
n33,n54,55.4,2.020e-74,283.0
n33,n55,47.1,1.390e-55,220.0
n33,n56,48.0,2.150e-56,223.0
n33,n57,47.5,2.810e-56,223.0
n33,n58,49.6,1.060e-63,247.0
n33,n59,45.3,6.900e-63,245.0
n33,n6,56.9,5.010e-82,308.0
n33,n60,48.5,1.030e-58,231.0
n33,n61,46.9,1.030e-58,231.0
n33,n62,59.0,3.860e-81,305.0
n33,n64,60.9,3.650e-76,289.0
n33,n66,47.8,1.940e-65,253.0
n33,n67,36.0,1.890e-36,157.0
n33,n68,48.0,2.990e-66,256.0
n33,n69,51.2,5.020e-71,272.0
n33,n7,46.6,6.240e-64,248.0
n33,n70,51.3,2.210e-69,266.0
n33,n71,46.2,3.420e-62,242.0
n33,n72,54.5,1.370e-77,294.0
n33,n73,49.4,1.140e-65,254.0
n33,n74,56.4,4.610e-80,302.0
n33,n75,43.0,1.920e-54,216.0
n33,n76,47.0,9.620e-65,251.0
n33,n77,46.4,2.370e-63,246.0
n33,n78,50.7,1.810e-71,273.0
n33,n79,31.9,4.510e-27,126.0
n33,n8,60.7,4.540e-82,308.0
n33,n80,57.5,1.750e-82,310.0
n33,n81,53.6,2.130e-80,303.0
n33,n82,40.2,4.810e-40,169.0
n33,n83,47.5,1.260e-56,224.0
n33,n86,45.6,1.030e-60,237.0
n33,n87,51.4,9.370e-73,277.0
n33,n88,45.3,3.640e-61,239.0
n33,n89,43.6,6.680e-58,228.0
n33,n9,55.6,1.810e-79,300.0
n34,n36,41.6,2.010e-54,216.0
n34,n4,46.2,4.770e-56,222.0
n34,n41,43.5,2.630e-54,216.0
n34,n42,46.0,3.100e-63,246.0
n34,n43,42.1,7.170e-44,181.0
n34,n44,57.4,1.580e-83,313.0
n34,n45,56.4,5.080e-82,308.0
n34,n46,57.4,1.580e-83,313.0
n34,n47,47.1,4.630e-59,232.0
n34,n5,57.6,6.190e-80,301.0
n34,n50,34.8,9.230e-30,134.0
n34,n51,46.8,2.220e-61,240.0
n34,n52,59.0,1.080e-75,287.0
n34,n53,56.1,9.730e-77,290.0
n34,n54,53.1,2.090e-71,273.0
n34,n55,43.3,1.180e-50,204.0
n34,n56,44.1,1.830e-51,206.0
n34,n57,44.1,6.280e-52,208.0
n34,n58,48.5,3.780e-61,239.0
n34,n59,44.9,4.180e-60,235.0
n34,n6,56.9,7.230e-81,304.0
n34,n60,42.8,1.820e-55,220.0
n34,n61,42.8,1.390e-55,220.0
n34,n62,56.7,1.160e-77,294.0
n34,n64,59.7,9.950e-74,280.0
n34,n66,45.2,6.460e-61,238.0
n34,n67,37.2,9.390e-36,154.0
n34,n68,46.0,7.630e-62,241.0
n34,n69,51.9,4.250e-70,268.0
n34,n7,44.5,9.320e-60,234.0
n34,n70,50.5,3.300e-65,252.0
n34,n71,45.8,7.140e-60,235.0
n34,n72,52.2,7.350e-73,278.0
n34,n73,48.2,4.780e-64,248.0
n34,n74,55.3,2.800e-77,292.0
n34,n75,40.9,1.280e-50,204.0
n34,n76,45.5,9.960e-62,241.0
n34,n77,44.9,5.460e-60,235.0
n34,n78,49.7,6.440e-69,265.0
n34,n79,32.7,1.710e-26,124.0
n34,n8,60.3,2.940e-81,305.0
n34,n80,56.7,2.980e-82,309.0
n34,n81,53.4,5.810e-78,295.0
n34,n82,39.4,5.880e-38,162.0
n34,n83,43.8,6.060e-51,205.0
n34,n86,45.2,2.140e-58,230.0
n34,n87,50.0,9.700e-70,267.0
n34,n88,48.8,1.640e-61,240.0
n34,n89,42.2,2.010e-54,216.0
n34,n9,53.4,1.340e-74,283.0
n35,n37,32.4,1.490e-16,91.0
n35,n85,41.2,1.280e-12,77.0
n36,n4,50.5,1.690e-77,293.0
n36,n40,30.7,3.820e-21,106.0
n36,n41,47.8,2.160e-67,260.0
n36,n42,59.1,5.190e-85,318.0
n36,n43,42.4,5.070e-56,222.0
n36,n44,48.9,1.690e-64,250.0
n36,n45,47.7,1.130e-63,247.0
n36,n46,48.9,1.690e-64,250.0
n36,n47,54.5,2.450e-71,273.0
n36,n5,44.7,1.140e-57,227.0
n36,n51,60.6,2.480e-103,379.0
n36,n52,47.7,6.540e-65,251.0
n36,n53,49.2,1.080e-67,260.0
n36,n54,47.2,5.160e-62,242.0
n36,n55,47.0,7.400e-61,238.0
n36,n56,47.6,2.300e-62,243.0
n36,n57,47.2,8.070e-62,241.0
n36,n58,41.9,8.620e-53,211.0
n36,n59,55.7,1.600e-91,340.0
n36,n6,50.2,6.150e-64,248.0
n36,n60,62.6,1.500e-100,370.0
n36,n61,62.1,7.390e-100,367.0
n36,n62,50.0,1.920e-64,250.0
n36,n64,49.4,8.440e-65,251.0
n36,n66,56.5,1.910e-100,369.0
n36,n67,40.2,7.850e-41,171.0
n36,n68,58.0,1.330e-101,373.0
n36,n69,46.6,3.730e-58,229.0
n36,n7,55.5,6.160e-99,364.0
n36,n70,50.7,1.050e-69,267.0
n36,n71,57.7,7.400e-97,357.0
n36,n72,43.4,1.290e-59,234.0
n36,n73,44.9,8.420e-56,221.0
n36,n74,49.1,1.880e-65,253.0
n36,n75,49.8,2.950e-63,246.0
n36,n76,54.4,6.410e-96,354.0
n36,n77,54.5,1.990e-97,359.0
n36,n78,45.7,6.830e-61,238.0
n36,n8,48.1,3.620e-63,245.0
n36,n80,48.1,1.430e-63,247.0
n36,n81,48.0,5.050e-64,248.0
n36,n82,37.2,9.600e-39,164.0
n36,n83,38.4,5.440e-42,175.0
n36,n86,60.4,3.730e-95,352.0
n36,n87,43.5,7.070e-58,228.0
n36,n88,44.9,6.890e-52,208.0
n36,n89,56.0,4.500e-97,358.0
n36,n9,43.5,1.680e-59,233.0
n37,n39,35.4,3.460e-34,149.0
n37,n49,66.2,6.980e-99,364.0
n37,n85,36.3,5.190e-30,135.0
n38,n42,30.5,2.960e-14,84.0
n38,n70,32.1,1.040e-18,98.0
n38,n77,30.6,5.750e-12,75.0
n38,n78,30.6,1.040e-10,72.0
n39,n49,34.9,1.360e-30,137.0
n4,n41,51.4,5.790e-78,295.0
n4,n42,65.0,4.400e-102,375.0
n4,n43,38.9,1.530e-54,217.0
n4,n44,49.1,1.430e-68,263.0
n4,n45,48.4,4.600e-67,258.0
n4,n46,49.1,1.430e-68,263.0
n4,n47,73.8,7.740e-115,417.0
n4,n5,50.8,4.310e-65,252.0
n4,n50,32.6,1.470e-27,127.0
n4,n51,52.8,9.250e-76,287.0
n4,n52,47.4,8.540e-65,251.0
n4,n53,47.4,1.120e-64,250.0
n4,n54,48.5,5.510e-64,248.0
n4,n55,46.6,2.300e-62,243.0
n4,n56,47.4,2.720e-63,246.0
n4,n57,46.3,3.920e-62,242.0
n4,n58,40.8,6.660e-58,228.0
n4,n59,51.2,1.920e-81,306.0
n4,n6,49.5,4.550e-67,258.0
n4,n60,45.6,1.650e-70,270.0
n4,n61,46.2,3.760e-69,265.0
n4,n62,50.0,1.860e-67,260.0
n4,n64,48.5,6.050e-63,245.0
n4,n66,50.5,1.690e-77,293.0
n4,n67,36.6,2.010e-38,163.0
n4,n68,51.0,1.170e-78,297.0
n4,n69,48.3,6.130e-69,265.0
n4,n7,50.7,6.400e-77,291.0
n4,n70,50.7,1.930e-73,280.0
n4,n71,52.9,3.510e-83,312.0
n4,n72,45.8,3.410e-62,242.0
n4,n73,44.6,1.580e-59,233.0
n4,n74,51.7,6.030e-72,275.0
n4,n75,57.3,1.960e-83,313.0
n4,n76,48.1,2.520e-73,279.0
n4,n77,48.8,1.210e-75,287.0
n4,n78,46.6,1.810e-63,247.0
n4,n79,32.2,1.000e-26,124.0
n4,n8,49.3,5.960e-66,255.0
n4,n80,49.5,7.100e-68,261.0
n4,n81,49.3,1.290e-69,267.0
n4,n82,36.2,1.110e-36,158.0
