source,target,pct_id,evalue,bits
n24,n64,66.0,1.530e-98,349.0
n24,n66,46.2,6.480e-73,264.0
n24,n67,31.3,4.400e-29,119.0
n24,n68,49.8,3.800e-73,265.0
n24,n69,50.0,3.110e-75,272.0
n24,n7,48.9,4.170e-72,262.0
n24,n70,45.5,1.830e-67,246.0
n24,n71,44.9,1.350e-62,230.0
n24,n72,62.2,2.210e-105,372.0
n24,n73,54.5,1.220e-87,313.0
n24,n74,59.9,4.760e-100,354.0
n24,n75,43.8,5.690e-61,225.0
n24,n76,50.9,1.890e-72,263.0
n24,n77,47.6,4.060e-75,272.0
n24,n78,58.5,1.210e-95,340.0
n24,n79,30.5,3.150e-27,112.0
n24,n8,64.9,1.840e-100,356.0
n24,n80,60.7,1.030e-102,363.0
n24,n81,61.8,4.160e-104,368.0
n24,n82,32.4,2.110e-31,126.0
n24,n83,46.8,4.640e-71,258.0
n24,n86,46.8,1.310e-65,240.0
n24,n87,56.0,1.390e-91,326.0
n24,n88,44.2,3.340e-61,225.0
n24,n89,46.3,4.070e-67,245.0
n24,n9,52.8,1.390e-86,310.0
n25,n26,93.1,6.950e-144,500.0
n25,n27,81.7,6.280e-145,503.0
n25,n28,55.0,2.510e-85,305.0
n25,n29,97.7,8.710e-171,589.0
n25,n30,92.3,7.680e-143,497.0
n25,n31,99.2,2.150e-153,532.0
n25,n32,49.0,5.420e-80,288.0
n25,n33,56.7,6.610e-86,307.0
n25,n34,56.0,1.470e-85,306.0
n25,n36,47.7,6.210e-68,248.0
n25,n4,48.8,1.530e-71,260.0
n25,n41,43.9,2.890e-65,239.0
n25,n42,45.8,4.020e-75,272.0
n25,n43,38.8,2.070e-55,206.0
n25,n44,92.7,6.680e-163,563.0
n25,n45,99.0,2.890e-174,601.0
n25,n46,92.7,6.680e-163,563.0
n25,n47,47.6,1.130e-69,253.0
n25,n5,59.8,2.770e-97,345.0
n25,n50,33.9,2.640e-34,136.0
n25,n51,47.5,2.210e-73,266.0
n25,n52,67.3,3.270e-101,358.0
n25,n53,67.2,4.260e-101,358.0
n25,n54,64.1,3.740e-97,345.0
n25,n55,54.8,1.130e-77,280.0
n25,n56,55.1,2.280e-78,282.0
n25,n57,55.5,1.020e-78,283.0
n25,n58,52.5,7.080e-80,287.0
n25,n59,47.1,2.700e-71,259.0
n25,n6,58.1,4.680e-97,344.0
n25,n60,47.0,5.820e-66,241.0
n25,n61,42.3,3.770e-65,238.0
n25,n62,62.4,3.500e-95,338.0
n25,n64,64.3,9.200e-96,340.0
n25,n66,46.5,1.530e-74,270.0
n25,n67,35.7,9.370e-32,127.0
n25,n68,49.0,3.880e-78,282.0
n25,n69,57.6,1.200e-87,313.0
n25,n7,48.7,8.130e-76,274.0
n25,n70,47.6,6.860e-75,271.0
n25,n71,45.1,1.130e-69,253.0
n25,n72,58.6,1.370e-99,353.0
n25,n73,49.8,1.860e-80,289.0
n25,n74,75.8,1.720e-126,442.0
n25,n75,48.2,1.530e-66,243.0
n25,n76,48.9,1.430e-72,263.0
n25,n77,45.9,2.610e-74,269.0
n25,n78,56.7,2.120e-92,329.0
n25,n79,35.6,1.710e-33,133.0
n25,n8,92.0,1.490e-142,495.0
n25,n80,95.0,1.700e-166,575.0
n25,n81,60.0,6.160e-100,354.0
n25,n82,35.2,2.470e-32,129.0
n25,n83,46.1,6.430e-65,238.0
n25,n86,48.7,3.180e-72,262.0
n25,n87,55.8,5.980e-87,311.0
n25,n88,47.4,1.690e-73,266.0
n25,n89,45.4,2.700e-71,259.0
n25,n9,55.3,7.390e-88,314.0
n26,n27,83.1,2.630e-131,458.0
n26,n28,56.0,1.010e-82,297.0
n26,n29,95.0,7.600e-147,510.0
n26,n30,99.2,2.070e-152,528.0
n26,n31,93.1,4.610e-144,500.0
n26,n32,50.6,2.040e-75,272.0
n26,n33,59.9,1.280e-85,306.0
n26,n34,59.9,8.280e-85,304.0
n26,n36,48.5,3.160e-68,248.0
n26,n4,50.0,3.420e-71,258.0
n26,n40,30.5,1.390e-23,100.0
n26,n41,48.3,1.330e-66,243.0
n26,n42,51.1,6.350e-77,277.0
n26,n43,44.3,8.920e-55,204.0
n26,n44,99.2,2.070e-152,528.0
n26,n45,93.1,4.610e-144,500.0
n26,n46,99.2,2.070e-152,528.0
n26,n47,52.6,4.870e-69,251.0
n26,n5,61.6,4.900e-94,334.0
n26,n50,33.3,1.130e-33,134.0
n26,n51,52.6,4.260e-73,265.0
n26,n52,68.1,5.160e-103,364.0
n26,n53,68.3,1.150e-102,363.0
n26,n54,64.9,7.710e-99,350.0
n26,n55,55.3,1.160e-78,283.0
n26,n56,55.3,3.050e-79,285.0
n26,n57,56.1,1.050e-79,287.0
n26,n58,54.0,4.860e-77,278.0
n26,n59,49.1,6.370e-69,251.0
n26,n6,61.1,1.280e-94,336.0
n26,n60,47.0,1.330e-66,243.0
n26,n61,45.9,9.510e-65,237.0
n26,n62,62.8,1.780e-95,339.0
n26,n63,31.1,4.320e-25,105.0
n26,n64,65.1,5.000e-98,347.0
n26,n66,49.8,6.150e-72,261.0
n26,n67,35.2,1.390e-31,127.0
n26,n68,51.3,5.940e-75,271.0
n26,n69,60.4,6.120e-88,314.0
n26,n7,51.5,1.690e-73,266.0
n26,n70,49.8,1.730e-74,269.0
n26,n71,47.5,4.130e-68,248.0
n26,n72,60.7,1.500e-94,336.0
n26,n73,53.1,3.370e-78,282.0
n26,n74,78.9,2.910e-122,428.0
n26,n75,49.8,2.960e-66,242.0
n26,n76,49.4,1.790e-71,259.0
n26,n77,50.0,2.110e-72,262.0
n26,n78,60.6,2.030e-91,325.0
n26,n79,33.9,3.090e-31,126.0
n26,n8,98.9,1.340e-151,525.0
n26,n80,98.1,5.090e-151,523.0
n26,n81,64.4,2.030e-99,352.0
n26,n82,34.2,1.390e-31,127.0
n26,n83,48.3,1.520e-62,230.0
n26,n86,50.2,8.880e-71,257.0
n26,n87,59.1,7.490e-86,307.0
n26,n88,50.0,8.030e-72,260.0
n26,n89,49.1,4.410e-70,255.0
n26,n9,59.7,1.140e-88,317.0
n27,n28,52.8,1.230e-84,303.0
n27,n29,81.1,1.990e-143,498.0
n27,n30,83.1,5.080e-131,457.0
n27,n31,85.8,4.010e-136,474.0
n27,n32,52.9,2.310e-83,299.0
n27,n33,57.8,5.680e-90,321.0
n27,n34,57.6,1.070e-88,317.0
n27,n36,48.2,1.360e-67,247.0
n27,n4,49.8,4.030e-72,262.0
n27,n41,44.2,3.350e-66,242.0
n27,n42,50.6,5.520e-77,278.0
n27,n43,38.9,5.020e-54,201.0
n27,n44,80.4,1.420e-141,492.0
n27,n45,82.4,4.280e-146,507.0
n27,n46,80.4,1.420e-141,492.0
n27,n47,49.7,4.830e-73,265.0
n27,n49,30.5,8.690e-06,41.0
n27,n5,61.0,7.060e-101,357.0
n27,n50,33.6,2.870e-33,132.0
n27,n51,50.5,6.310e-73,264.0
n27,n52,66.9,3.790e-102,361.0
n27,n53,66.8,2.900e-102,362.0
n27,n54,64.1,4.060e-96,341.0
n27,n55,53.6,1.230e-76,277.0
n27,n56,54.4,6.510e-78,281.0
n27,n57,54.4,1.110e-77,280.0
n27,n58,50.0,2.030e-79,286.0
n27,n59,46.4,4.520e-71,258.0
n27,n6,60.8,1.660e-102,362.0
n27,n60,48.5,6.760e-67,244.0
n27,n61,47.3,2.930e-70,255.0
n27,n62,63.3,9.050e-96,340.0
n27,n64,66.7,3.010e-99,352.0
n27,n66,48.3,2.740e-76,275.0
n27,n67,36.9,1.290e-33,134.0
n27,n68,49.7,2.480e-77,279.0
n27,n69,55.7,2.090e-84,302.0
n27,n7,47.0,8.410e-73,264.0
n27,n70,51.1,2.030e-79,286.0
n27,n71,44.7,3.830e-70,255.0
n27,n72,58.6,1.760e-99,352.0
n27,n73,50.7,8.780e-83,297.0
n27,n74,78.2,1.020e-131,460.0
n27,n75,48.4,3.960e-67,245.0
n27,n76,45.9,4.090e-72,262.0
n27,n77,48.5,4.670e-76,275.0
n27,n78,55.4,7.930e-92,327.0
n27,n79,34.7,2.050e-31,126.0
n27,n8,82.8,1.000e-130,456.0
n27,n80,79.4,7.820e-140,486.0
n27,n81,62.1,2.380e-104,369.0
n27,n82,37.9,1.370e-35,140.0
n27,n83,46.7,6.320e-65,238.0
n27,n86,48.4,3.130e-72,262.0
n27,n87,57.4,3.330e-90,322.0
n27,n88,51.9,3.350e-74,268.0
n27,n89,44.9,1.450e-69,253.0
n27,n9,57.0,1.100e-91,327.0
n28,n29,54.3,9.000e-85,304.0
n28,n30,56.0,8.430e-83,297.0
n28,n31,56.0,4.940e-83,298.0
n28,n32,47.7,2.810e-70,255.0
n28,n33,47.1,1.400e-69,253.0
n28,n34,45.7,7.170e-66,241.0
n28,n36,45.8,9.070e-61,224.0
n28,n4,43.4,1.590e-60,223.0
n28,n40,30.0,1.320e-19,87.0
n28,n41,39.9,1.710e-51,193.0
n28,n42,43.5,1.950e-63,233.0
n28,n43,41.2,7.690e-52,194.0
n28,n44,54.3,2.010e-84,302.0
n28,n45,54.3,1.180e-84,303.0
n28,n46,54.3,2.010e-84,302.0
n28,n47,43.8,6.940e-61,224.0
n28,n5,52.0,1.930e-82,296.0
n28,n51,42.4,1.770e-56,210.0
n28,n52,58.4,2.370e-85,305.0
n28,n53,56.5,2.220e-83,299.0
n28,n54,57.0,3.780e-83,298.0
n28,n55,53.3,1.100e-74,270.0
n28,n56,54.5,7.640e-76,274.0
n28,n57,53.3,1.100e-74,270.0
n28,n58,47.8,2.910e-67,245.0
n28,n59,37.1,6.960e-53,198.0
n28,n6,55.1,2.850e-86,309.0
n28,n60,40.5,7.180e-58,214.0
n28,n61,40.1,5.150e-56,208.0
n28,n62,59.1,8.140e-86,307.0
n28,n64,56.2,2.080e-81,292.0
n28,n66,42.1,1.070e-61,227.0
n28,n67,33.6,1.910e-26,110.0
n28,n68,43.9,3.330e-63,232.0
n28,n69,48.6,6.710e-64,234.0
n28,n7,40.6,8.450e-57,211.0
n28,n70,41.8,1.550e-60,223.0
n28,n71,37.9,1.960e-55,206.0
n28,n72,57.2,5.450e-90,321.0
n28,n73,47.5,5.480e-74,268.0
n28,n74,51.8,4.180e-82,295.0
n28,n75,40.1,9.710e-55,204.0
n28,n76,41.6,4.500e-60,221.0
n28,n77,40.3,2.090e-57,213.0
n28,n78,50.9,8.720e-80,287.0
n28,n8,55.6,5.040e-82,294.0
n28,n80,54.3,5.840e-84,301.0
n28,n81,56.3,4.610e-89,318.0
n28,n82,35.0,1.280e-30,124.0
n28,n83,41.1,6.720e-56,208.0
n28,n86,40.5,4.080e-53,198.0
n28,n87,67.2,8.110e-102,360.0
n28,n88,40.4,9.710e-55,204.0
n28,n89,42.0,1.360e-56,210.0
n28,n9,55.0,7.910e-82,294.0
n29,n30,94.3,1.030e-145,506.0
n29,n31,97.3,6.880e-150,520.0
n29,n32,49.0,3.370e-80,289.0
n29,n33,57.5,2.410e-86,309.0
n29,n34,56.7,4.110e-86,308.0
n29,n36,47.7,8.600e-68,247.0
n29,n4,49.1,1.530e-71,260.0
n29,n41,43.9,5.220e-65,238.0
n29,n42,50.2,3.260e-75,272.0
n29,n43,40.5,1.420e-54,203.0
n29,n44,95.0,8.080e-167,576.0
n29,n45,96.6,3.740e-180,621.0
n29,n46,95.0,8.080e-167,576.0
n29,n47,47.9,1.200e-69,253.0
n29,n5,60.5,5.590e-98,347.0
n29,n50,33.5,1.390e-33,134.0
n29,n51,49.5,3.990e-73,265.0
n29,n52,68.4,1.270e-103,366.0
n29,n53,68.3,6.310e-103,364.0
n29,n54,64.9,2.740e-98,349.0
n29,n55,55.1,3.480e-77,278.0
n29,n56,55.5,7.020e-78,281.0
n29,n57,55.9,3.150e-78,282.0
n29,n58,51.5,3.370e-80,289.0
n29,n59,46.2,2.860e-71,259.0
n29,n6,60.1,1.230e-97,346.0
n29,n60,47.4,3.610e-66,242.0
n29,n61,47.0,1.370e-65,240.0
n29,n62,63.5,3.030e-97,345.0
n29,n63,30.0,4.470e-24,102.0
n29,n64,65.5,4.680e-98,348.0
n29,n66,46.8,1.620e-74,270.0
n29,n67,35.2,8.410e-31,124.0
n29,n68,49.3,5.380e-78,281.0
n29,n69,56.8,8.840e-89,317.0
n29,n7,49.0,1.060e-75,273.0
n29,n70,48.6,5.940e-77,278.0
n29,n71,44.4,5.960e-69,251.0
n29,n72,60.1,4.090e-102,361.0
n29,n73,50.2,5.190e-81,291.0
n29,n74,76.1,2.380e-126,442.0
n29,n75,48.9,1.730e-68,250.0
n29,n76,49.3,2.580e-72,262.0
n29,n77,46.2,4.710e-74,268.0
n29,n78,58.0,3.710e-95,338.0
n29,n79,35.2,8.990e-33,131.0
n29,n8,93.9,1.880e-145,505.0
n29,n80,97.3,2.060e-170,588.0
n29,n81,59.5,5.340e-102,361.0
n29,n82,34.4,1.430e-30,124.0
n29,n83,46.8,2.770e-66,242.0
n29,n86,48.4,2.860e-71,259.0
n29,n87,55.8,3.710e-87,312.0
n29,n88,47.7,4.710e-74,268.0
n29,n89,45.4,2.420e-70,256.0
n29,n9,53.4,7.900e-90,320.0
n3,n35,95.1,1.860e-202,695.0
n3,n37,32.9,1.230e-20,91.0
n3,n85,42.7,3.700e-17,79.0
n30,n31,93.1,2.080e-144,502.0
n30,n32,51.0,4.130e-76,275.0
n30,n33,60.1,4.400e-86,308.0
n30,n34,60.1,1.670e-85,306.0
n30,n36,48.9,1.090e-68,250.0
n30,n4,49.4,4.460e-71,258.0
n30,n40,30.5,6.260e-24,101.0
n30,n41,48.7,2.680e-67,245.0
n30,n42,51.9,5.770e-78,281.0
n30,n43,44.2,2.610e-54,202.0
n30,n44,100.0,1.880e-153,532.0
n30,n45,93.1,7.900e-144,500.0
n30,n46,100.0,1.880e-153,532.0
n30,n47,52.4,2.870e-69,252.0
n30,n5,61.2,6.400e-94,334.0
n30,n50,33.7,3.910e-34,135.0
n30,n51,53.0,8.620e-74,267.0
n30,n52,67.8,2.320e-103,365.0
n30,n53,68.4,1.780e-103,366.0
n30,n54,64.8,2.660e-99,352.0
n30,n55,54.9,5.220e-79,284.0
n30,n56,54.9,1.790e-79,286.0
n30,n57,55.7,6.160e-80,287.0
n30,n58,54.0,2.190e-77,279.0
n30,n59,49.1,3.750e-69,252.0
n30,n6,61.5,2.570e-95,339.0
n30,n60,47.8,1.210e-67,247.0
n30,n61,46.6,8.640e-66,240.0
n30,n62,63.6,1.610e-96,342.0
n30,n63,31.1,5.660e-25,105.0
n30,n64,65.9,4.540e-99,351.0
n30,n66,50.2,1.630e-72,263.0
n30,n67,35.2,1.390e-31,127.0
n30,n68,52.0,5.400e-76,274.0
n30,n69,60.8,2.110e-88,315.0
n30,n7,52.2,1.530e-74,270.0
n30,n70,49.1,1.920e-73,266.0
n30,n71,47.5,2.430e-68,249.0
n30,n72,61.1,3.970e-95,338.0
n30,n73,53.4,6.810e-79,284.0
n30,n74,79.7,2.640e-123,431.0
n30,n75,49.8,1.740e-66,243.0
n30,n76,49.8,3.620e-72,262.0
n30,n77,50.7,1.920e-73,266.0
n30,n78,60.2,3.480e-91,325.0
n30,n79,34.0,8.160e-32,127.0
n30,n8,98.9,2.290e-151,525.0
n30,n80,97.3,5.650e-150,520.0
n30,n81,64.0,2.660e-99,352.0
n30,n82,34.2,1.390e-31,127.0
n30,n83,48.7,5.240e-63,231.0
n30,n86,49.8,1.520e-70,256.0
n30,n87,59.5,1.510e-86,309.0
n30,n88,50.6,7.290e-73,264.0
n30,n89,49.4,8.920e-71,257.0
n30,n9,59.7,8.730e-89,317.0
n31,n32,50.2,7.790e-75,270.0
n31,n33,58.8,1.420e-84,303.0
n31,n34,58.8,9.180e-84,300.0
n31,n36,47.7,7.070e-68,247.0
n31,n4,48.7,1.440e-69,253.0
n31,n40,31.1,1.820e-23,100.0
n31,n41,47.2,7.310e-65,237.0
n31,n42,50.4,1.200e-75,273.0
n31,n43,44.1,2.000e-54,203.0
n31,n44,93.1,7.900e-144,500.0
n31,n45,100.0,2.220e-154,535.0
n31,n46,93.1,7.900e-144,500.0
n31,n47,50.8,5.410e-68,248.0
n31,n5,60.8,1.430e-93,333.0
n31,n50,34.3,7.880e-35,138.0
n31,n51,51.9,4.280e-73,265.0
n31,n52,67.0,1.670e-101,359.0
n31,n53,66.9,2.180e-101,359.0
n31,n54,64.0,1.460e-97,346.0
n31,n55,54.3,7.530e-78,280.0
n31,n56,54.7,1.980e-78,282.0
n31,n57,55.1,8.900e-79,283.0
n31,n58,53.6,3.160e-76,275.0
n31,n59,48.3,4.890e-69,251.0
n31,n6,61.1,4.380e-95,338.0
n31,n60,47.4,1.740e-66,243.0
n31,n61,46.6,1.920e-65,239.0
n31,n62,62.8,2.330e-95,339.0
n31,n64,64.7,2.750e-96,342.0
n31,n66,50.2,1.130e-73,267.0
n31,n67,35.7,1.070e-31,127.0
n31,n68,51.7,1.090e-76,277.0
n31,n69,61.2,1.160e-86,310.0
n31,n7,51.9,1.170e-74,270.0
n31,n70,48.7,1.240e-72,263.0
n31,n71,46.8,3.170e-68,248.0
n31,n72,61.5,3.040e-95,338.0
n31,n73,53.1,8.900e-79,283.0
n31,n74,79.7,1.000e-122,429.0
n31,n75,49.0,2.130e-64,236.0
n31,n76,49.4,4.280e-73,265.0
n31,n77,50.0,1.470e-73,266.0
n31,n78,59.8,2.950e-90,322.0
n31,n79,36.0,5.110e-34,135.0
n31,n8,92.7,5.120e-143,497.0
n31,n80,94.3,1.100e-145,506.0
n31,n81,62.8,9.460e-97,343.0
n31,n82,35.2,2.800e-32,129.0
n31,n83,47.1,1.090e-60,223.0
n31,n86,49.8,1.050e-71,260.0
n31,n87,59.1,2.190e-85,305.0
n31,n88,50.9,2.510e-73,265.0
n31,n89,48.7,3.390e-70,255.0
n31,n9,59.3,6.920e-86,307.0
n32,n33,51.1,2.460e-77,279.0
n32,n34,49.8,5.130e-75,271.0
n32,n36,41.3,9.710e-58,214.0
n32,n4,44.4,2.450e-61,226.0
n32,n41,38.4,1.900e-53,200.0
n32,n42,45.0,5.320e-64,235.0
n32,n43,37.6,7.220e-45,171.0
n32,n44,49.7,2.150e-81,292.0
n32,n45,49.3,3.100e-80,289.0
n32,n46,49.7,2.150e-81,292.0
n32,n47,42.1,7.950e-60,221.0
n32,n5,51.9,1.020e-83,300.0
n32,n51,44.6,2.020e-63,233.0
n32,n52,54.4,7.640e-79,284.0
n32,n53,52.1,3.210e-77,278.0
n32,n54,52.1,4.050e-80,288.0
n32,n55,46.7,4.650e-68,248.0
n32,n56,46.7,2.720e-68,249.0
n32,n57,47.1,5.490e-69,251.0
n32,n58,43.9,1.070e-64,237.0
n32,n59,39.6,2.650e-55,206.0
n32,n6,55.6,1.120e-90,323.0
n32,n60,43.8,8.790e-59,217.0
n32,n61,43.1,1.110e-61,227.0
n32,n62,54.4,2.150e-81,292.0
n32,n64,58.0,1.100e-85,307.0
n32,n66,44.0,4.350e-66,242.0
n32,n67,33.7,5.540e-37,145.0
n32,n68,45.5,4.350e-66,242.0
n32,n69,44.4,1.650e-65,240.0
n32,n7,44.3,5.110e-62,228.0
n32,n70,45.3,1.710e-70,256.0
n32,n71,42.3,1.270e-57,213.0
n32,n72,54.5,2.620e-87,312.0
n32,n73,50.9,5.670e-74,268.0
n32,n74,53.1,1.590e-84,303.0
n32,n75,41.0,9.410e-53,197.0
n32,n76,47.7,1.000e-62,230.0
n32,n77,45.3,9.690e-66,240.0
n32,n78,48.4,1.820e-72,263.0
n32,n8,50.6,2.050e-75,272.0
n32,n80,49.0,2.380e-80,289.0
n32,n81,51.6,5.660e-82,294.0
n32,n82,34.0,1.610e-36,143.0
n32,n83,43.6,9.390e-61,224.0
n32,n86,44.5,4.660e-60,221.0
n32,n87,51.6,7.640e-79,284.0
n32,n88,44.3,4.350e-66,242.0
n32,n89,42.8,3.450e-63,232.0
n32,n9,49.8,4.060e-78,282.0
n33,n34,92.2,3.690e-158,547.0
n33,n36,42.9,5.480e-61,225.0
n33,n4,47.5,5.280e-64,235.0
n33,n41,44.4,3.800e-62,228.0
n33,n42,45.5,9.970e-71,257.0
n33,n43,43.4,2.310e-51,193.0
n33,n44,58.2,8.980e-88,314.0
n33,n45,57.1,2.890e-86,309.0
n33,n46,58.2,8.980e-88,314.0
n33,n47,49.5,3.550e-68,248.0
n33,n5,59.0,4.440e-87,311.0
n33,n50,32.1,7.460e-34,134.0
n33,n51,46.4,1.350e-67,247.0
n33,n52,59.0,3.650e-81,292.0
n33,n53,56.9,5.100e-83,298.0
n33,n54,55.4,1.700e-78,283.0
n33,n55,47.1,1.030e-59,220.0
n33,n56,48.0,1.600e-60,223.0
n33,n57,47.5,2.080e-60,223.0
n33,n58,49.6,7.900e-68,247.0
n33,n59,45.3,5.120e-67,245.0
n33,n6,56.9,3.720e-86,308.0
n33,n60,48.5,7.650e-63,231.0
n33,n61,46.9,7.650e-63,231.0
n33,n62,59.0,3.190e-85,305.0
n33,n64,60.9,3.090e-80,289.0
n33,n66,47.8,1.440e-69,253.0
n33,n67,36.0,1.400e-40,157.0
n33,n68,48.0,2.220e-70,256.0
n33,n69,51.2,3.910e-75,272.0
n33,n7,46.6,4.770e-68,248.0
n33,n70,51.3,1.640e-73,266.0
n33,n71,46.2,2.540e-66,242.0
n33,n72,54.9,2.800e-81,292.0
n33,n73,49.4,8.440e-70,254.0
n33,n74,56.4,3.530e-84,302.0
n33,n75,43.0,1.490e-58,216.0
n33,n76,47.0,7.150e-69,251.0
n33,n77,46.4,1.760e-67,246.0
n33,n78,50.7,1.340e-75,273.0
n33,n79,31.9,3.470e-31,126.0
n33,n8,60.7,3.370e-86,308.0
n33,n80,57.5,1.300e-86,310.0
n33,n81,53.6,1.580e-84,303.0
n33,n82,40.2,3.570e-44,169.0
n33,n83,47.5,9.360e-61,224.0
n33,n86,45.6,8.180e-65,237.0
n33,n87,51.4,7.130e-77,277.0
n33,n88,45.3,2.810e-65,239.0
n33,n89,43.8,6.480e-62,228.0
n33,n9,55.6,1.880e-83,299.0
n34,n36,41.6,1.490e-58,216.0
n34,n4,46.2,3.540e-60,222.0
n34,n41,43.5,1.950e-58,216.0
n34,n42,46.0,2.300e-67,246.0
n34,n43,42.1,5.320e-48,181.0
n34,n44,57.4,1.170e-87,313.0
n34,n45,56.4,3.770e-86,308.0
n34,n46,57.4,1.170e-87,313.0
n34,n47,47.1,3.440e-63,232.0
n34,n5,57.6,4.590e-84,301.0
n34,n50,34.8,7.460e-34,134.0
n34,n51,46.8,1.650e-65,240.0
n34,n52,59.0,9.000e-80,287.0
n34,n53,56.1,8.140e-81,290.0
n34,n54,53.1,1.760e-75,273.0
n34,n55,42.6,1.000e-54,204.0
n34,n56,43.3,1.550e-55,206.0
n34,n57,43.3,5.310e-56,208.0
n34,n58,48.5,2.810e-65,239.0
n34,n59,44.9,3.110e-64,235.0
n34,n6,56.9,5.370e-85,304.0
n34,n60,42.8,1.350e-59,220.0
n34,n61,42.8,1.030e-59,220.0
n34,n62,56.7,9.610e-82,294.0
n34,n64,59.7,8.420e-78,280.0
n34,n66,45.2,4.790e-65,238.0
n34,n67,37.2,6.970e-40,154.0
n34,n68,46.0,5.660e-66,241.0
n34,n69,51.9,3.310e-74,268.0
n34,n7,44.5,7.130e-64,234.0
n34,n70,50.5,2.460e-69,252.0
n34,n71,45.8,5.300e-64,235.0
n34,n72,52.2,5.460e-77,278.0
n34,n73,48.2,3.550e-68,248.0
n34,n74,55.3,2.140e-81,292.0
n34,n75,40.9,1.000e-54,204.0
n34,n76,45.5,7.400e-66,241.0
n34,n77,44.9,4.060e-64,235.0
n34,n78,49.7,4.780e-73,265.0
n34,n79,32.7,1.320e-30,124.0
n34,n8,60.3,2.190e-85,305.0
n34,n80,56.7,2.210e-86,309.0
n34,n81,53.4,4.320e-82,295.0
n34,n82,39.4,4.370e-42,162.0
n34,n83,43.8,4.500e-55,205.0
n34,n86,45.2,1.700e-62,230.0
n34,n87,50.0,7.380e-74,267.0
n34,n88,48.8,1.260e-65,240.0
n34,n89,42.0,2.550e-58,216.0
n34,n9,53.4,1.400e-78,283.0
n35,n84,30.4,2.000e-09,54.0
n36,n4,49.4,1.210e-76,277.0
n36,n40,30.7,3.010e-25,106.0
n36,n41,47.8,1.630e-71,260.0
n36,n42,59.1,3.860e-89,318.0
n36,n43,42.4,3.760e-60,222.0
n36,n44,48.9,1.290e-68,250.0
n36,n45,47.7,8.360e-68,247.0
n36,n46,48.9,1.290e-68,250.0
n36,n47,54.5,1.860e-75,273.0
n36,n5,44.7,8.430e-62,227.0
n36,n51,60.1,1.190e-106,376.0
n36,n52,47.7,5.790e-69,251.0
n36,n53,49.2,9.540e-72,260.0
n36,n54,47.2,4.590e-66,242.0
n36,n55,47.0,6.620e-65,238.0
n36,n56,47.6,2.060e-66,243.0
n36,n57,47.2,5.990e-66,241.0
n36,n58,41.9,6.640e-57,211.0
n36,n59,55.7,1.240e-95,340.0
n36,n6,50.2,4.570e-68,248.0
n36,n60,62.6,1.120e-104,370.0
n36,n61,62.1,5.540e-104,367.0
n36,n62,50.0,1.680e-68,250.0
n36,n64,49.4,7.560e-69,251.0
n36,n66,56.5,1.460e-104,369.0
n36,n67,40.2,5.830e-45,171.0
n36,n68,58.0,1.010e-105,373.0
n36,n69,46.2,1.170e-61,227.0
n36,n7,55.5,4.570e-103,364.0
n36,n70,50.7,7.810e-74,267.0
n36,n71,57.7,5.740e-101,357.0
n36,n72,43.4,9.560e-64,234.0
n36,n73,44.9,6.420e-60,221.0
n36,n74,49.1,1.520e-69,253.0
n36,n75,49.8,2.430e-67,246.0
n36,n76,54.4,4.860e-100,354.0
n36,n77,54.5,1.510e-101,359.0
n36,n78,45.7,5.070e-65,238.0
n36,n8,48.1,2.680e-67,245.0
n36,n80,48.1,1.090e-67,247.0
n36,n81,48.0,3.750e-68,248.0
n36,n82,37.2,7.130e-43,164.0
n36,n83,38.4,4.040e-46,175.0
n36,n86,60.4,3.150e-99,352.0
n36,n87,43.5,5.250e-62,228.0
n36,n88,44.6,2.140e-55,206.0
n36,n89,56.0,3.360e-101,358.0
n36,n9,43.5,1.270e-63,233.0
n37,n39,35.4,2.630e-38,149.0
n37,n42,30.4,5.910e-06,42.0
n37,n49,66.2,5.200e-103,364.0
n37,n85,36.3,3.930e-34,135.0
n38,n42,30.5,2.550e-18,84.0
n38,n60,30.4,1.500e-18,84.0
n38,n70,32.1,1.310e-22,98.0
n38,n77,30.6,6.950e-16,75.0
n38,n78,30.1,5.880e-15,72.0
n39,n49,34.9,1.010e-34,137.0
n4,n41,51.4,4.300e-82,295.0
n4,n42,65.0,3.270e-106,375.0
n4,n43,38.9,1.140e-58,217.0
n4,n44,49.1,1.060e-72,263.0
n4,n45,48.4,3.420e-71,258.0
n4,n46,49.1,1.060e-72,263.0
n4,n47,73.8,5.750e-119,417.0
n4,n5,50.8,3.200e-69,252.0
n4,n50,32.6,1.190e-31,127.0
n4,n51,52.8,6.870e-80,287.0
n4,n52,47.4,7.120e-69,251.0
n4,n53,47.4,9.300e-69,250.0
n4,n54,48.5,4.620e-68,248.0
n4,n55,46.6,1.940e-66,243.0
n4,n56,47.4,2.290e-67,246.0
n4,n57,46.3,3.310e-66,242.0
n4,n58,40.8,4.940e-62,228.0
n4,n59,51.2,1.430e-85,306.0
n4,n6,49.5,3.420e-71,258.0
n4,n60,46.4,2.530e-74,269.0
n4,n61,46.2,2.790e-73,265.0
n4,n62,50.0,1.530e-71,260.0
n4,n64,48.5,5.100e-67,245.0
n4,n66,50.8,1.250e-81,293.0
n4,n67,36.6,1.500e-42,163.0
n4,n68,49.3,1.130e-82,297.0
n4,n69,48.3,4.770e-73,265.0
n4,n7,50.7,4.760e-81,291.0
