node_id,sequence_md5,identifier,identifier_all,accession,accession_all,pazy_id,component_id,size_rank,sequence_length,enzyme_name,organism,v1_component,cath
m0316,ad715d0e7253b705ad67dbe9a037f418,447,447,,,492,C008,3,496,pQR3141,,,
m0262,8b71424d34732e291dc5137e65650b20,448,448,,,493,C008,3,478,pQR3144,,,
m0426,e517914dc89db0a2eedf86b6f66bf60c,459,459,WBR49958.1;OP972511,WBR49958.1;OP972511,157.0,C008,3,439,UMG-SP-3,Metagenome;Environmental sample,10,3.90.1300.10
m0033,1090fc7df5cb6e4866fd00779c1d8e28,462,462,ANG60415;ANG60415.1,ANG60415;ANG60415.1,234;158,C008,3,472,GatA;Urethanase,Lysinibacillus fusiformis,10,3.90.1300.10
m0180,643cdc8e6bf40238fb4a3568cc8eb4f8,479,479,WP_348608127.1,WP_348608127.1,,C008,3,472,ReU-like,Rhodococcus equi TB-60,10,3.90.1300.10
m0094,336f0649eca9651f90fe2d208cd29559,482,482,WP_293218050.1,WP_293218050.1,,C008,3,485,GatA-like,Parvibaculum sp.,10,3.90.1300.10
m0394,d46d1c755303a13d2a19d9393a49d2f7,36,36,AAA33335.1,AAA33335.1,43,C006,4,230,FsC,Fusarium solani,2,3.40.50.1820
m0417,e0b91bc8063c1c7e94e918fcfd8cf2bc,37,37,A0A075B5G4;4OYY,A0A075B5G4;4OYY,44,C006,4,194,HiC,Mycothermus thermophilus,2,3.40.50.1820
m0469,f7e864f6573eccaba6017448237af700,76,76,XP_001817153.1;P52956.1,XP_001817153.1;P52956.1,94,C006,4,213,CutL1,Aspergillus oryzae,2,3.40.50.1820
m0381,cd3efa9108622a39c229634066ce0292,77,77,BAC67242.1,BAC67242.1,95,C006,4,239,Cutinase,Cryptococcus sp. S-2,2,3.40.50.1820
m0146,4e42b62ac9f3158a2a5a2b35e117d950,78,78,BAT32793.1;A0A0P0ZE81,BAT32793.1;A0A0P0ZE81,96,C006,4,239,CfCLE,Saitozyma flava,2,3.40.50.1820
m0439,ea7a24d47eff2487f1491b3ad67cce64,79,79,BAN42606.1;A0A060N5H2,BAN42606.1;A0A060N5H2,97,C006,4,226,CmCut,Filobasidium magnum,2,3.40.50.1820
m0086,2faa60f73ded9c502787ece47fca13f7,80,80,BAN51852.1;A0A060N399,BAN51852.1;A0A060N399,98,C006,4,227,PCLE,Paraphoma sp. B47-9,2,3.40.50.1820
m0095,339540f3809d8ac98ee633f1da7247e9,81,81,XP_014659518.1;BAN66731.1,XP_014659518.1;BAN66731.1,99,C006,4,224,PaE,Moesziomyces antarcticus,2,3.40.50.1820
m0300,a2dfe48912d34dabd9ec983f2380b945,148,148,QEX94755.1,QEX94755.1,177,C006,4,186,Sub1,Streptomyces scabiei,2,3.40.50.1820
m0295,a0550530145e06d4170e283fb389aa62,152,152,EXK81749;EXK81749.1,EXK81749;EXK81749.1,182,C006,4,230,FoCut5a,Fusarium oxysporum,2,3.40.50.1820
m0326,b316862d7118e4358cbe8bf6be6de118,153,153,ESK97883.1,ESK97883.1,183,C006,4,203,MRCUT1,Moniliophthora roreri,2,3.40.50.1820
m0407,dab2da810add966a777bb8c243da293b,164,164,Q99174;Q99174.1,Q99174;Q99174.1,199,C006,4,230,FSC,Fusarium solani,2,3.40.50.1820
m0030,0e841a3c1f59a0cfd7b1ac47b6e7b1bd,191,191,WKA69984.1,WKA69984.1,229,C006,4,221,CpCut1,Cladosporium sp.,2,3.40.50.1820
m0240,82b7c2b8fe6536c3c95f6f083c3a4609,192,192,,,230,C006,4,228,TaC,,,
m0006,02048bc3dc3b8c853e51fcc55038f6ac,193,193,KAH7127633;KAH7127633.1,KAH7127633;KAH7127633.1,231,C006,4,237,DmC,Dactylonectria macrodidyma,2,3.40.50.1820
m0064,228bd6d0bd6e93a1b69422e21d51b913,194,194,,,232,C006,4,231,RtC,,,
m0239,82b7aa41d984234dbb69f23c5dfebbb9,195,195,XAQ58225;XAQ58225.1,XAQ58225;XAQ58225.1,233,C006,4,222,BaCut1,Blastobotrys sp. G-9,2,3.40.50.1820
m0068,255e2b78ca9f54fe397d3917c1c6cae9,456,456,BCL64964.1;UNZ22463.1;UNZ22463.1;BCL64964.1,BCL64964.1;UNZ22463.1;UNZ22463.1;BCL64964.1,116;170,C006,4,216,PBATHRF;RCut,Rhodococcoides fascians;Rhodococcus sp. (in: high G+C Gram-positive bacteria),2,3.40.50.1820
m0337,b8d2efe3a6d76dcf58f691a374d528ed,30,30,ADH43200.1,ADH43200.1,36,C004,5,489,BsEstB,Bacillus subtilis,23,3.40.50.1820
m0424,e49911a7e5738e9056e9fb9c5a9aa7ae,38,38,BAA76305.1,BAA76305.1,46,C004,5,548,PudA,Delftia acidovorans,23,3.40.50.1820
m0414,de7fd3cae353ad8fabd922f83140376c,69,69,AKJ87216;AKJ87216.1,AKJ87216;AKJ87216.1,87,C004,5,322,GEN0105,Environmental metagenome,23,3.40.50.1820
m0244,83bbf155ce587843c5c2b69af972c135,109,109,,,132,C004,5,310,101,,,
m0134,4a8a820285b21e37bfae31e65489a8ab,110,110,,,133,C004,5,305,102,,,
m0159,572db808330016b2e517a2e6db0d8477,156,156,UNZ81746.1,UNZ81746.1,186,C004,5,314,IS10,Chloroflexi bacterium enrichment culture,23,3.40.50.1820
m0178,63f3bcdf9d4e41b30836917c8f069d43,158,158,UNZ81748.1,UNZ81748.1,188,C004,5,318,IS12,Chloroflexi bacterium enrichment culture,23,3.40.50.1820
m0482,fe1766a388c03c1e83be5dd8c749ba4b,169,169,WP_015255658;WP_015255658.1,WP_015255658;WP_015255658.1,207,C004,5,508,Tcca,Thermobacillus composti,23,3.40.50.1820
m0264,8f7ceab2fc48801f9eff4ec96dd6b2b3,174,174,WP_041847557;WP_041847557.1,WP_041847557;WP_041847557.1,212,C004,5,491,Est18_23,Caldibacillus thermoamylovorans,23,3.40.50.1820
m0338,b9431762171b80707139661059a4d5f3,178,178,SIP63154.1,SIP63154.1,216,C004,5,295,CE_Ubrb,,23,3.40.50.1820
m0467,f768e32a79d0b17b006886911c31b36d,200,200,WID88783;WID88783.1,WID88783;WID88783.1,240,C004,5,462,Dkca1,Dietzia kunjamensis,23,3.40.50.1820
m0176,61d801881a590b1495fd2352c700c042,439,439,WDT94064,WDT94064,484,C004,5,352,TA21,Thermoleophilum album,,
m0457,f0ef5b5426c1171b0f229df593d4d810,454,454,P20261.3,P20261.3,499,C004,5,549,Lip1; Lip5,Diutina (Candida) rugosa,23,3.40.50.1820
m0318,ae6cbacf6d3d769dff0a3b8f7cedca64,455,455,CAA34684,CAA34684,499,C004,5,538,CRL,Diutina rugosa,,
m0412,de5188fe17cc9552eecfc6b69179e19d,457,457,ALS54749.1,ALS54749.1,117.0,C004,5,520,Chath_Est1,Clostridium hathewayi DSM-13479;Hungatella hathewayi,23,3.40.50.1820
m0276,95d1e9d1e5c89ada66637cb1f2c7e05e,105,105,WP_189902969.1;QZD35498.1,WP_189902969.1;QZD35498.1,127,C032,6,410,Lcp1,Streptomyces sp. AC04842,16,NA
m0187,67b4409cf7dfe74bbb08798733600bfc,106,106,WP_254586337.1;QZD35499.1,WP_254586337.1;QZD35499.1,128,C032,6,407,Lcp2,Streptomyces sp. AC04842,16,NA
m0151,51637a74ae9efe92560e94b5e2bc6178,107,107,UFE15760.1,UFE15760.1,129,C032,6,410,Lcp1,Microtetraspora sp. AC03309,,
m0438,e9d33ca1cec72c417998b92e1bde3263,108,108,UFE15761.1,UFE15761.1,130,C032,6,409,Lcp2,Microtetraspora sp. AC03309,,
m0054,198d14bb37149debc526a3f90e777956,159,159,WP_006368739.1;H6N162,WP_006368739.1;H6N162,191,C032,6,407,Lcp1VH2,Gordonia polyisoprenivorans,16,NA
m0108,3d98c4ffc15561968b8fbb11d2ed071a,160,160,AFA76036.1;H6N4Z1,AFA76036.1;H6N4Z1,192,C032,6,388,Lcp2VH2,Gordonia polyisoprenivorans,16,NA
m0007,024678fb7e5f5a204647fd2d1e393aab,458,458,Q3L8N0.2;AAR25849.1,Q3L8N0.2;AAR25849.1,123.0,C032,6,407,LCP_STRK3,Streptomyces sp. K30,16,NA
m0353,c08f82b42046b09e9b8187331726a4f0,470,470,UFE15764.1,UFE15764.1,,C032,6,399,lcp3,,,
m0043,14c85d0adef7eb6df5a6ed35c4a73ba8,473,473,UFE15763.1,UFE15763.1,,C032,6,402,lcp2,,,
m0089,316e87e4b339708fb285d715f460c8d2,480,480,UFE15762.1,UFE15762.1,,C032,6,406,lcp1,,,
m0125,462d8720dba9f954496a198bf18ce71c,52,52,WP_378272130.1,WP_378272130.1,66,C011,7,386,serineprotease,Actinomadura keratinilytica,,
m0153,5353a76b2d62b148881304e276a3a0e0,59,59,P29600;P29600.1,P29600;P29600.1,76,C011,7,269,Subtilisin Savinase,Lederbergia lenta,21,3.40.50.1820
m0360,c2dc98ad498bf96179a52733ac69516e,60,60,P29599;P29599.1,P29599;P29599.1,77,C011,7,269,Subtilisin BL,Lederbergia lenta,21,3.40.50.1820
m0355,c119a9b5c297563dbef710cd0dfbaa94,61,61,P00780.2,P00780.2,79,C011,7,379,Subtilisin; subC,Lederbergia (Bacillus) licheniformis,21,3.40.50.1820
m0363,c481f69d5a5519d8ed15b1c1254b764d,62,62,CAB56500,CAB56500,79,C011,7,379,Subtilisin SubC,Bacillus licheniformis,,
m0019,0ac767e72406f2fc0cf50fd9008e6f16,63,63,ATG80622.1;A0A291HVH1,ATG80622.1;A0A291HVH1,81,C011,7,385,LP175,Laceyella sacchari,21,3.40.50.1820
m0106,3ccbadd7e660120a138f6df238b1b9ae,75,75,CAA32820.1;P06873.2,CAA32820.1;P06873.2,93,C011,7,384,Proteinase K,Parengyodontium album,21,3.40.50.1820
m0128,476b1b64d6172e51befe003e4e5d70cb,213,213,BAU20375,BAU20375,254,C011,7,386,PAM,Actinomadura keratinilytica,,
m0279,970357e6455a991c27de46edeee96a39,70,70,BAF57210.1,BAF57210.1,88,C021,8,431,PlaM4,PLA disk compost metagenome,25,3.40.50.1820
m0348,bfc457646ef92b3c1ed060f134602fba,71,71,BAF57211.1,BAF57211.1,89,C021,8,419,PlaM5 depolymerase,Metagenome,25,3.40.50.1820
m0302,a436d17bdfc2c17a51007a01c569dc7a,98,98,EIW29778.1;WP_007937185.1,EIW29778.1;WP_007937185.1,119,C021,8,402,PFL1,Pelosinus fermentans,25,3.40.50.1820
m0458,f21de0ea2dcb603946ac9638d3076b59,99,99,AKZ20828.1,AKZ20828.1,120,C021,8,452,Cbotu_EstA,Clostridium botulinum,25,3.40.50.1820
m0303,a4cafac901140b6b19f1c384d078b5d5,100,100,AKZ20829.1,AKZ20829.1,121,C021,8,400,Cbotu_EstB,Clostridium botulinum,25,3.40.50.1820
m0234,7f7526ac0c7c4c8440ba6812322c88d5,171,171,WP_108898452;WP_108898452.1,WP_108898452;WP_108898452.1,209,C021,8,417,Lip4_120,Caldibacillus thermoamylovorans,25,3.40.50.1820
m0005,01d9529bef2a8dc5220ebb00fe475a02,443,443,,,488,C021,8,417,JW45_1534,,,
m0406,da74b7409b4c0618cc66c7787e557585,39,39,AAD22743.1,AAD22743.1,47,C007,9,617,LipasePueA,Pseudomonas chlororaphis,4,3.40.50.1820
m0350,c02edb9924a7f5bcd356a4cb811dd674,40,40,AAF01331.1,AAF01331.1,48,C007,9,567,LipasePueB,Pseudomonas chlororaphis,4,3.40.50.1820
m0171,5fa3e19ca90991487c80ed55e34da806,41,41,AAF66684.1,AAF66684.1,49,C007,9,451,EsterasePulA,Pseudomonas fluorescens,4,3.40.50.1820
m0027,0d26a77d2ffda03e4582e295927066c6,42,42,WP_011061486.1;AAY92471.1,WP_011061486.1;AAY92471.1,50,C007,9,617,PueA,Pseudomonas protegens,4,3.40.50.1820
m0377,cb8ee61f26429b3ce6a175e6f02222ef,43,43,WP_011061489.1;AAY92474.2,WP_011061489.1;AAY92474.2,51,C007,9,561,PueB,Pseudomonas protegens,4,3.40.50.1820
m0379,cbe6e6c036ad8643698609d6a197ff5d,56,56,BAC67195.1,BAC67195.1,71,C014,10,201,PLaA,Paenibacillus amylolyticus,26,3.40.50.1820
m0037,11448cbf80389c1a758d8dfcba90907c,101,101,BAV72205.1,BAV72205.1,122,C014,10,215,PBATHBp,Bacillus pumilus,26,3.40.50.1820
m0010,067e281972e92f24fb345ef6c8870caa,196,196,APJ12152;APJ12152.1,APJ12152;APJ12152.1,235,C014,10,215,LipMRD9,Bacillus safensis,26,3.40.50.1820
m0168,5c6047089b459f01b0f48bd717dcdfc0,212,212,WAT79796.1,WAT79796.1,253,C014,10,213,TGL,Bacillus safensis,,
m0073,2907a9f9131390b753aa9953740df710,442,442,,,487,C014,10,204,JW44_1708,,,
m0070,263b6d9cf1f73ddee6c8d0410fdaf229,82,82,WP_011614907.1;Q0KCI0,WP_011614907.1;Q0KCI0,100,C024,11,419,PhaZ1,Cupriavidus necator,3,3.40.50.1820
m0261,8b6e9ddd1da10e1d0d3c47e2aeaaba85,83,83,WP_010813770.1;Q0K7T2,WP_010813770.1;Q0K7T2,101,C024,11,404,PhaZ2,Cupriavidus necator,3,3.40.50.1820
m0463,f3019f8a82e15ef9ac9ed61f6a611c97,84,84,WP_011616504.1;Q0K4D5,WP_011616504.1;Q0K4D5,102,C024,11,412,PhaZ3,Cupriavidus necator,3,3.40.50.1820
m0117,426c9c3680fe7091b7e6f1c7a0f7e7d3,85,85,AAP85930.1;Q7WXF6,AAP85930.1;Q7WXF6,103,C024,11,245,PhaZ4,Cupriavidus necator,3,3.40.50.1820
m0092,32320ea9636947aaaa29de601c9a9fa4,86,86,WP_011616952.1;Q0K2G9,WP_011616952.1;Q0K2G9,104,C024,11,407,PhaZ5,Cupriavidus necator,3,3.40.50.1820
m0175,61a4ab03c350b74dc8e27682811b973f,91,91,P94146,P94146,109,C028,12,635,PhaZAfa,Alcaligenes faecalis,30,3.40.50.1820
m0032,0ff17ebdb173018728d2219bcd5f4e38,92,92,AAA21974.1,AAA21974.1,109,C028,12,488,PhaZAfa,Alcaligenes faecalis,,
m0172,6012a802711a9bb008ee0895a518a5a0,94,94,AAA65705.1;Q51871,AAA65705.1;Q51871,111,C028,12,433,PhaZ5,Paucimonas lemoignei,30,3.40.50.1820
m0390,d39f4e4eb5bc5b5de87a6807337446ec,97,97,BAG32152.1,BAG32152.1,115,C028,12,339,PHB depolymerase,Talaromyces funiculosus,27,3.40.50.1820
m0440,eaea73ed1586531b0f860ec8e714f64e,472,472,BAA19791.1,BAA19791.1,,C028,12,494,PhaZcac,,,
m0109,3daf95d51a344e67e10dd0832d970bba,53,53,WP_037320891.1,WP_037320891.1,68,C012,13,245,PLAase I,Amycolatopsis orientalis,,
m0352,c07da837b710b266f98b045916b5543a,54,54,ABY53108.1,ABY53108.1,69,C012,13,241,PLAase II,Amycolatopsis orientalis,11,2.40.10.10
m0478,fceeefb59ad5e778ca5e914e61d0c945,210,210,P00761.1,P00761.1,251,C012,13,231,Trypsin,Sus scrofa,,
m0048,167f1e4e4481dfb27bd087d9b3902929,475,475,Q75UA4,Q75UA4,,C012,13,238,PLAase,Amycolatopsis (Nocardia) sp. strain K104-1,11,2.40.10.10
m0183,6501b0257cf940e7d8aa9266fd92aaa1,139,139,ACY56506.1,ACY56506.1,165,C034,14,283,Amidase,Microbacterium hydrocarbonoxydans,22,3.40.50.1820
m0074,2952634441666dbdb22a48ce9cde12c5,172,172,WP_034768559.1;CEE00769.1,WP_034768559.1;CEE00769.1,210,C034,14,266,Est8_89,Caldibacillus thermoamylovorans,22,3.40.50.1820
m0231,7d43cc8143961b92bacba0d218fe7818,440,440,WDT94443,WDT94443,485,C034,14,321,TA26,Thermoleophilum album,,
m0250,85933cc8711bcbd2db56860adfb2fd54,483,483,WP_013956815.1,WP_013956815.1,,C034,14,276,phaZ-like,Cuprivadus necator ATC17699,22,3.40.50.1820
m0249,84ba28218df106867af936d87aba63b4,102,102,AAP41848.1;Q7X0P3,AAP41848.1;Q7X0P3,124,C031,15,678,RoxA,Steroidobacter cummioxidans,15,NA
m0291,9c7dbb673a1f18286b846d8354918b3d,103,103,AQV11968.1,AQV11968.1,125,C031,15,681,RoxB,Steroidobacter cummioxidans,15,NA
m0014,073907a632be32c5b92c8381c4de0c90,104,104,WP_085748997.1;BAS44780.1,WP_085748997.1;BAS44780.1,126,C031,15,679,LatA,Piscinibacter gummiphilus,15,NA
m0137,4b50fcb2d78d50a7f5693abba7e356b1,13,13,WP_003460012.1,WP_003460012.1,12,C002,16,201,PpEst,Ectopseudomonas oleovorans,17,TBDX
m0150,512b62a8993ab9e45d25bcdfa650b798,449,449,7C2A_A,7C2A_A,494,C002,16,191,E4,Altericroceibacterium indicum,,
m0446,ec89fcce3f831d4efa72c84c4ac889ee,46,46,CAA24927.1;P07061.1,CAA24927.1;P07061.1,60,C009,17,392,NylB,Paenarthrobacter ureafaciens,42,3.40.710.10
m0430,e58fe1dc5273be59865137941bcdaa35,437,437,CAA26616.1,CAA26616.1,482,C009,17,392,NylB',Paenarthrobacter ureafaciens,,
m0052,18de7a550936804f8be57fdf26a8e0e3,55,55,ABY67151.1,ABY67151.1,70,C013,18,176,PLAase III,Amycolatopsis orientalis,,
m0184,659a58dc5abc0fd64c7c7e596bb56dd4,476,476,WP_044849715.1,WP_044849715.1,,C013,18,364,PLase3,Amycolatopsis (Nocardia) orientalis,12,2.40.10.10
m0315,ab6b2d53513cc127c20db4ff15e7a322,57,57,WP_011589723.1;Q0VLQ1,WP_011589723.1;Q0VLQ1,74,C015,19,305,ABO2449,Alcanivorax borkumensis,32,3.40.50.1820
m0154,546363f6f7e62663a681aa0546a7c08c,441,441,WDT94189,WDT94189,486,C015,19,296,TA29,Thermoleophilum album,,
m0025,0ce515d8f0c2a6b72722a127e726b8d7,72,72,BAF57212.1,BAF57212.1,90,C022,20,283,PlaM7,PLA disk compost metagenome,5,3.40.50.1820
m0220,77b3eb7d458379633a6175152729a2e8,73,73,BAF57213.1,BAF57213.1,91,C022,20,283,PlaM8 depolymerase,Metagenome,5,3.40.50.1820
m0136,4b02a9379189f4f3f4a6d2b07ad427c9,87,87,WP_010811062.1;Q0JZG9,WP_010811062.1;Q0JZG9,105,C025,21,362,PhaZd1,Cupriavidus necator,31,3.40.50.1820
m0372,c96dbeb66cbc47f7911296f991cdfb8d,88,88,WP_011617846.1;Q0JYJ1,WP_011617846.1;Q0JYJ1,106,C025,21,365,PhaZ Sa,Cupriavidus necator,31,3.40.50.1820
m0471,f972c4fe64b984d09a783a3fcdfb3199,89,89,WP_011615575.1;Q0K9H3.1,WP_011615575.1;Q0K9H3.1,107,C026,22,718,PhaY1(PhaZ2),Cupriavidus necator,28,3.40.50.1820
m0127,46e18f09ca1ffe3e4eda0f6cae364c1e,96,96,WP_034398300.1;KFJ10595.1,WP_034398300.1;KFJ10595.1,113,C026,22,734,PhaZCac,Delftia acidovorans,28,3.40.50.1820
m0140,4be16a85172c726f7f8d6dbd2053955f,471,471,AII11221.1,AII11221.1,,C046,23,348,LMC031,Rhodococcus opacus R7,14,2.60.40.420
m0299,a231cf4880bedee499375b591f4c7cfc,474,474,AII11185.1,AII11185.1,,C046,23,516,LMC021,Rhodococcus opacus R7,14,2.60.40.420
m0212,74a8753866de14ef5d22c67a0dcc449f,15,15,WP_085690612;WP_085690612.1,WP_085690612;WP_085690612.1,14,C003,24,231,EstB,Pseudomonas sp. B10,,
m0366,c5c958d03feed023c70aead575ffd575,35,35,CAA83122.1;P41365,CAA83122.1;P41365,42,C005,25,342,CalB,Moesziomyces antarcticus,7,3.40.50.1820
m0211,7452d6761b99d133be32ee4b17239cd1,58,58,WP_011157072.1;CAE26953.1,WP_011157072.1;CAE26953.1,75,C016,26,295,RPA1511,Rhodopseudomonas palustris,6,3.40.50.1820
m0359,c2610dc7556aacd9a00bede53a3a5ef9,65,65,AHG30919.1,AHG30919.1,83,C017,27,414,MGS0010,Marine metagenome,41,3.40.710.10
m0346,be7dd8f21d1b03631b329ecc8c66318e,66,66,AGT96414.1,AGT96414.1,84,C018,28,390,MGS0105,Marine metagenome,8,3.40.710.10
m0096,342ff8b50fc233be7b68dc6cd032d5a7,67,67,AKJ87250;AKJ87250.1,AKJ87250;AKJ87250.1,85,C019,29,411,MGS0084,Environmental metagenome,18,TBDY
m0236,81a9df90765d3ca5a2dbd97ac8fe0e4f,68,68,AKJ87264;AKJ87264.1,AKJ87264;AKJ87264.1,86,C020,30,421,MGS0156,Environmental metagenome,24,3.40.50.1820
m0403,d8bf4c4b8965f1f5509d077b1db637c5,74,74,BAF57214.1,BAF57214.1,92,C023,31,338,PlaM9,PLA disk compost metagenome,40,3.40.50.1820
m0044,15317ec096461afae2a6111e17b27633,90,90,WP_011615004.1;Q4W8C9,WP_011615004.1;Q4W8C9,108,C027,32,293,PhaY2,Cupriavidus necator,33,3.40.50.1820
m0017,085add734f10d1917f9638347ab618d2,93,93,WP_132259156.1;Q939Q9,WP_132259156.1;Q939Q9,110,C029,33,380,PhaZ7,Paucimonas lemoignei,34,3.40.50.1820
m0281,9779282f44f5947a072f15c26945d21a,95,95,BAA32541.1;O82950,BAA32541.1;O82950,112,C030,34,576,PhaZpst,Stutzerimonas stutzeri,29,3.40.50.1820
m0334,b6f8363af9f6b89b71da887bdc4c3060,138,138,WP_012433325.1;ACD16728.1,WP_012433325.1;ACD16728.1,164,C033,35,316,Amidase,Paraburkholderia phytofirmans,19,TBDZ
m0039,12efbdad63de5275909365067113db41,157,157,UNZ81747.1,UNZ81747.1,187,C035,36,455,IS11,Dehalococcoidia bacterium,43,3.40.710.10
m0411,dd7528addd91f972769d7e42c16b53cd,168,168,AAA33742.1,AAA33742.1,205,C036,37,378,MnP,,,
m0431,e5a559b306f8a40b94d6844216b41307,173,173,WP_041846030;WP_041846030.1,WP_041846030;WP_041846030.1,211,C037,38,256,Est11_32,Caldibacillus thermoamylovorans,37,3.40.50.1820
m0069,263a6865371a5e0924e53280192fa035,175,175,WP_034767800;WP_034767800.1,WP_034767800;WP_034767800.1,213,C038,39,240,Ces19_14,Caldibacillus thermoamylovorans,36,3.40.50.1820
m0065,228edba5269227f472a446139a646369,176,176,WP_108898647;WP_108898647.1,WP_108898647;WP_108898647.1,214,C039,40,249,Ces39_5,Caldibacillus thermoamylovorans,39,3.40.50.1820
m0169,5cee52f57ef4e114863f6926cabdca90,209,209,BEG79545,BEG79545,249,C040,41,716,PA4-degrading enzyme,Pseudoalteromonas sp.,,
m0026,0d1c7296209804664d2da95c23eea089,211,211,P08684.4,P08684.4,252,C041,42,503,CYP450,Homo sapiens,,
m0229,7d1184184e0086123cd94070ab861eb2,301,301,BAD07474.1,BAD07474.1,342,C042,43,437,Nepenthesin-1,Nepenthes distillatoria,,
m0321,b0fe0f8242e48f4524ed1811e89dabe2,444,444,,,489,C043,44,324,GuaPA,,,
m0056,1dac4ce79e11274c7297487b461232e1,452,452,NP_390179.1,NP_390179.1,497,C044,45,259,BsMPPE,Bacillus subtilis,,
m0251,86022cee223ae7084a33eb02f8bda092,453,453,NP_999368.1,NP_999368.1,498,C045,46,448,porcine pancreatic lipase,Sus scrofa,,
